"","CAPTURISTA","OBSERVACIONES","FECHA LISTA","NUM LISTA","HORARIO AUDIENCIA","EXPEDIENTE","ANIO","uno","ESTADO PROCESAL POST-AUDIENCIA","FECHA SIGUIENTE AUDIENCIA","EJECUTORIA","NOTIFICACION","P_ACTOR","P_R.ACTOR","P_DEMANDADO","P_R.DEMANDADO","E_ACTOR","E_R.ACTOR","E_DEMANDADO","E_R.DEMANDADO","TRATAMIENTO QUE LES TOCO","TRATAMIENTO EXTRA","SE LLEVO TRATAMIENTO","SE CONCILIO?","CANTIDAD DE CONVENIO","CUANTO PAGARON HOY?","SE DESISTIÓ?","CANTIDAD DE DESISTIMIENTO","OBSERVACIONES2","id_exp_anio","max_fecha1","max_fecha2","tuvo_tratamiento","c1_se_concilio","c1_fecha_convenio","c1_fecha pago_convenio","c1_faltan_pagos_convenio","c1_cantidad_total_pagada_convenio","c1_convenio_insubsistente","c1_desistimiento","c1_estatus_concluido","c2_se_concilio","c2_fecha_convenio","c2_fecha pago_convenio","c2_faltan_pagos_convenio","c2_cantidad_total_pagada_convenio","c2_convenio_insubsistente","c2_desistimiento","c2_estatus_concluido"
"1918","MIGUEL",,2016-04-25,7,1899-12-31 09:00:00,1654,2012,"SI","3","13/10/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1654/2012",0,0,0,,,,,,,,,,,,,,,,
"1919","MIGUEL",,2016-04-25,8,1899-12-31 09:00:00,495,2013,"SI","3","06/10/2016",0,"2",,,,1,,,,,0,,0,0,,,,,,"495/2013",1,0,0,,,,,,,,,,,,,,,,
"1920","MIGUEL",,2016-04-25,9,1899-12-31 09:00:00,1386,2013,"SI","3","06/10/2016",0,"1.2",,1,,,,1,,0,3,,1,0,,,,,,"1386/2013",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1921","MIGUEL",,2016-04-25,10,1899-12-31 09:00:00,322,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"322/2015",1,0,0,,,,,,,,,,,,,,,,
"1922","MIGUEL",,2016-04-25,11,1899-12-31 09:00:00,552,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"552/2015",0,0,0,,,,,,,,,,,,,,,,
"1923","MIGUEL",,2016-04-25,12,1899-12-31 09:00:00,631,2015,"N/T DESIS",,,,,,,,,,,,,0,,0,0,,,,,,"631/2015",1,0,0,,,,,,,,,,,,,,,,
"1924","MIGUEL",,2016-04-25,13,1899-12-31 09:30:00,143,2006,"SI","3","27/04/2016",0,"2",,1,,,,0,,,3,,1,0,,,,,,"143/2006",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1925","MIGUEL",,2016-04-25,14,1899-12-31 09:30:00,1707,2013,"SI","5","27/04/2016",0,"4",1,1,,1,,0,,,2,,0,1,87000,,,,,"1707/2013",0,1,1,"1","25/04/2016","27/05/2016","0","87000","0","0","1",,,,,,,,
"1926","MIGUEL",,2016-04-25,15,1899-12-31 09:30:00,60,2015,"N/T DESIS",,,,,,,,,,,,,0,,0,0,,,,,,"60/2015",0,0,0,,,,,,,,,,,,,,,,
"1927","MIGUEL",,2016-04-25,16,1899-12-31 10:00:00,858,2014,"SI","1","17/10/2016",0,"1",,1,,2,,,,,1,,0,0,,,,,"CONVENIO 2015","858/2014",1,1,1,"1","28/05/2015","23/10/2015","0","NA","0","0","1",,,,,,,,
"1928","MIGUEL",,2016-04-25,17,1899-12-31 10:00:00,1590,2013,"CTD","1","08/09/2016",0,"2",,1,,1,,,,,0,,0,0,,,,,,"1590/2013",1,0,0,,,,,,,,,,,,,,,,
"1929","MIGUEL",,2016-04-25,18,1899-12-31 10:00:00,1697,2009,"N/T CONV",,,,,,,,,,,,,0,,0,0,,,,,,"1697/2009",1,0,0,,,,,,,,,,,,,,,,
"1930","MIGUEL",,2016-04-25,19,1899-12-31 10:00:00,924,2011,"SI","2","01/09/2016",0,"2",,1,,2,,,,,2,,1,0,,,,,,"924/2011",1,1,1,"1","01/09/2016","12/09/2016","0","35000","1","0","0",,,,,,,,
"1931","MIGUEL",,2016-04-25,20,1899-12-31 10:00:00,1559,2011,"FED","1.2","12/09/2016",0,"3",,,,,,,,,0,,0,0,,,,,,"1559/2011",1,0,0,,,,,,,,,,,,,,,,
"1932","MIGUEL",,2016-04-25,21,1899-12-31 10:00:00,590,2012,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"590/2012",1,0,0,,,,,,,,,,,,,,,,
"1933","MIGUEL",,2016-04-25,22,1899-12-31 10:00:00,1323,2012,"SI","3","11/10/2016",0,"1",,,,1,,,,,3,,0,0,,,,,,"1323/2012",1,1,1,"1","11/10/2016","11/10/2016","0","56000","0","0","1",,,,,,,,
"1934","MIGUEL",,2016-04-25,23,1899-12-31 10:00:00,1006,2013,"O/F",,,,,,,,,,,,1,1,,1,0,,,,,,"1006/2013",0,0,1,,,,,,,,,,,,,,,,
"1935","MIGUEL",,2016-04-25,24,1899-12-31 10:00:00,1664,2013,"FED","1","01/09/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1664/2013",1,0,0,,,,,,,,,,,,,,,,
"1936","MIGUEL",,2016-04-25,25,1899-12-31 10:00:00,561,2014,"FED","1","31/08/2016",0,"1.2",,1,,1,,,,,0,,0,0,,,,,,"561/2014",1,0,0,,,,,,,,,,,,,,,,
"1937","MIGUEL",,2016-04-25,26,1899-12-31 10:00:00,1353,2014,"FED","7","08/08/2016",0,"4",,1,,2,,,,,0,,0,0,,,,,,"1353/2014",1,0,0,,,,,,,,,,,,,,,,
"1938","MIGUEL",,2016-04-25,27,1899-12-31 10:00:00,2015,2014,"SI","3","03/10/2016",0,"1",,1,,1,1,,,,3,,1,0,,,,,,"2015/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1939","MIGUEL",,2016-04-25,28,1899-12-31 10:00:00,790,2015,"FED","1","08/09/2016",0,"1",,,,1,,,,,0,,0,0,,,,,,"790/2015",1,0,0,,,,,,,,,,,,,,,,
"1940","MIGUEL",,2016-04-25,29,1899-12-31 10:00:00,922,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"922/2015",1,0,0,,,,,,,,,,,,,,,,
"1941","MIGUEL",,2016-04-25,30,1899-12-31 10:30:00,630,2014,"FED","1","05/07/2016",0,"1.2",,1,,,,,,,0,,0,0,,,,,,"630/2014",1,0,0,,,,,,,,,,,,,,,,
"1942","MIGUEL",,2016-04-25,31,1899-12-31 10:30:00,805,2015,"SI","3","05/10/2016",0,"2",,,,1,,,,1,3,,1,0,,,,,,"805/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1943","MIGUEL",,2016-04-25,32,1899-12-31 10:30:00,1937,2015,"SI","1","08/07/2016",0,"2",1,,1,1,,,,1,2,,1,0,,,,,,"1937/2015",1,1,1,"1","08/06/2016","07/07/2016","0","15000","0","0","1",,,,,,,,
"1944","MIGUEL",,2016-04-25,33,1899-12-31 10:30:00,59,2016,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"59/2016",0,0,0,,,,,,,,,,,,,,,,
"1945","MIGUEL",,2016-04-25,34,1899-12-31 11:00:00,756,2010,"FED",".",,0,"2",,1,,,,,,,0,,0,0,,,,,"TURNADO DICTAMINADOR","756/2010",1,0,0,,,,,,,,,,,,,,,,
"1946","MIGUEL",,2016-04-25,35,1899-12-31 11:00:00,1128,2012,"FED","1.2","08/09/2016",0,"1.2",,1,,,,,,,0,,0,0,,,,,,"1128/2012",1,0,0,,,,,,,,,,,,,,,,
"1947","MIGUEL",,2016-04-25,36,1899-12-31 11:00:00,438,2013,"FED","1","06/09/2016",0,"1.2",,1,,,,,,,0,,0,0,,,,,,"438/2013",1,0,0,,,,,,,,,,,,,,,,
"1948","MIGUEL",,2016-04-25,37,1899-12-31 11:00:00,1305,2014,"SI","5","18/05/2016",0,"4",,1,,2,,1,,,2,,1,1,45000,,,,,"1305/2014",1,1,1,"1","25/04/2016","18/05/2016","0","45000","0","0","1",,,,,,,,
"1949","MIGUEL",,2016-04-25,38,1899-12-31 11:00:00,1361,2014,"SI","1","31/08/2016",0,"2",,1,,1,,,,,1,,1,0,,,,,,"1361/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1950","MIGUEL",,2016-04-25,39,1899-12-31 11:00:00,1532,2014,"FED","1","31/08/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1532/2014",1,0,0,,,,,,,,,,,,,,,,
"1951","MIGUEL",,2016-04-25,40,1899-12-31 11:00:00,1613,2014,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1613/2014",0,0,0,,,,,,,,,,,,,,,,
"1952","MIGUEL",,2016-04-25,41,1899-12-31 11:00:00,184,2015,"SI","2","05/10/2016",0,"4",,1,,1,,1,,1,3,,1,0,,,,,,"184/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1953","MIGUEL",,2016-04-25,42,1899-12-31 11:00:00,830,2015,"SI","1","23/05/2016",0,"1",,1,,1,,,,,1,TRUE,1,0,,,,,,"830/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1954","MIGUEL",,2016-04-25,43,1899-12-31 11:00:00,1639,2015,"N/T ACT","1","09/09/2016",0,"1",,1,,,,,,,2,,1,0,,,,,,"1639/2015",0,1,1,"0",,,"0","0","0","1","1",,,,,,,,
"1955","MIGUEL",,2016-04-25,44,1899-12-31 11:00:00,1640,2015,"SI","1","27/05/2016",0,"1",1,1,,1,1,0,,0,2,,1,0,,,,,,"1640/2015",0,0,1,,,,,,,,,,,,,,,,
"1956","MIGUEL",,2016-04-25,45,1899-12-31 11:00:00,1649,2015,"CTD","1","12/09/2016",0,"2",,1,,,,,,,0,,0,0,,,,,,"1649/2015",1,0,0,,,,,,,,,,,,,,,,
"1957","MIGUEL",,2016-04-25,46,1899-12-31 11:00:00,1734,2015,"FED","1","07/09/2016",0,"2",,,,2,,,,,0,,0,0,,,,,,"1734/2015",1,0,0,,,,,,,,,,,,,,,,
"1958","MIGUEL",,2016-04-25,47,1899-12-31 11:30:00,86,2015,"SI","2","19/09/2016",0,"2",,1,,1,,1,,0,2,,1,0,,,,,,"86/2015",1,1,1,"1","19/09/2016","13/10/2016","0","3500","0","0","1",,,,,,,,
"1959","MIGUEL",,2016-04-25,48,1899-12-31 11:30:00,2004,2015,"CTD","1","01/08/2016",0,"2",,1,,1,,,,,0,,0,0,,,,,,"2004/2015",1,0,0,,,,,,,,,,,,,,,,
"1960","MIGUEL",,2016-04-25,49,1899-12-31 12:00:00,1099,2014,"NSD","1","19/09/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1099/2014",1,0,0,,,,,,,,,,,,,,,,
"1961","MIGUEL",,2016-04-25,50,1899-12-31 12:00:00,225,2009,"N/T CONV",,,,,,,,,,,,,0,,0,0,,,,,,"225/2009",1,0,0,,,,,,,,,,,,,,,,
"1962","MIGUEL",,2016-04-25,51,1899-12-31 12:00:00,1489,2013,"FED","1","07/09/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1489/2013",1,0,0,,,,,,,,,,,,,,,,
"1963","MIGUEL",,2016-04-25,52,1899-12-31 12:00:00,1455,2014,"FED","1","24/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"1455/2014",1,0,0,,,,,,,,,,,,,,,,
"1964","MIGUEL",,2016-04-25,53,1899-12-31 12:00:00,1996,2014,"FED","1","08/09/2016",0,"1.2",,1,,1,,,,,0,,0,0,,,,,,"1996/2014",0,0,0,,,,,,,,,,,,,,,,
"1965","MIGUEL",,2016-04-25,54,1899-12-31 12:00:00,27,2015,"FED","1","08/09/2016",0,"1",,,,,,,,,0,,0,0,,,,,,"27/2015",1,0,0,,,,,,,,,,,,,,,,
"1966","MIGUEL",,2016-04-25,55,1899-12-31 12:00:00,205,2015,"FED EXH","1","01/09/2016",0,"2",,2,,1,,,,,0,,0,0,,,,,,"205/2015",1,0,0,,,,,,,,,,,,,,,,
"1967","MIGUEL",,2016-04-25,56,1899-12-31 12:00:00,1170,2015,"FED EXH","1","19/09/2016",0,"1,2,3",,1,,,,,,,0,,0,0,,,,,,"1170/2015",1,0,0,,,,,,,,,,,,,,,,
"1968","MIGUEL",,2016-04-25,57,1899-12-31 12:00:00,1247,2015,"FED",,,,,,,,,,,,,0,,0,0,,,,,,"1247/2015",1,0,0,,,,,,,,,,,,,,,,
"1969","MIGUEL",,2016-04-25,58,1899-12-31 12:00:00,1491,2015,"FED","1","29/06/2016",0,"1.2",,1,,,,,,,0,,0,0,,,,,,"1491/2015",1,0,0,,,,,,,,,,,,,,,,
"1970","MIGUEL",,2016-04-25,59,1899-12-31 12:00:00,1742,2015,"CTD","1","29/06/2016",0,"1.2",,1,,,1,,,,1,TRUE,1,0,,,,,,"1742/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1971","MIGUEL",,2016-04-25,60,1899-12-31 12:00:00,1744,2015,"SI","5","13/05/2016",0,"4",1,1,,1,1,,,0,3,,1,1,10250,,,,,"1744/2015",1,1,1,"1","25/04/2016","13/05/2016","0","10250","0","0","1",,,,,,,,
"1972","MIGUEL",,2016-04-26,1,1899-12-31 09:00:00,1751,2008,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1751/2008",0,0,0,,,,,,,,,,,,,,,,
"1973","MIGUEL",,2016-04-26,2,1899-12-31 09:00:00,1387,2009,"SI","3","03/11/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"1387/2009",1,0,0,,,,,,,,,,,,,,,,
"1974","MIGUEL",,2016-04-26,3,1899-12-31 09:00:00,1298,2011,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1298/2011",0,0,0,,,,,,,,,,,,,,,,
"1975","MIGUEL",,2016-04-26,4,1899-12-31 09:00:00,2030,2011,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"2030/2011",1,0,0,,,,,,,,,,,,,,,,
"1976","MIGUEL",,2016-04-26,5,1899-12-31 09:00:00,1021,2012,"FED",".",,0,"4",,1,,1,,,,,0,,0,0,,,,,,"1021/2012",1,0,0,,,,,,,,,,,,,,,,
"1977","MIGUEL",,2016-04-26,6,1899-12-31 09:00:00,552,2013,"SI","3","10/10/2016",0,"2",,,,1,,,,,0,,0,0,,,,,,"552/2013",0,0,0,,,,,,,,,,,,,,,,
"1978","MIGUEL",,2016-04-26,7,1899-12-31 09:00:00,1386,2013,"N/T","2","28/09/2016",0,"4",,1,,1,,,,,0,,0,0,,,,,,"1386/2013",0,0,0,,,,,,,,,,,,,,,,
"1979","MIGUEL",,2016-04-26,8,1899-12-31 09:00:00,1707,2013,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"1707/2013",1,0,0,,,,,,,,,,,,,,,,
"1980","MIGUEL",,2016-04-26,9,1899-12-31 09:00:00,103,2014,"A/G",,,,,,,,,,,,,0,,0,0,,,,,,"103/2014",0,0,0,,,,,,,,,,,,,,,,
"1981","MIGUEL",,2016-04-26,10,1899-12-31 09:00:00,321,2014,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"321/2014",1,0,0,,,,,,,,,,,,,,,,
"1982","MIGUEL",,2016-04-26,11,1899-12-31 09:00:00,1094,2014,"SI","3","06/09/2016",0,"1.2",,,,1,,,,1,3,,1,0,,,,,,"1094/2014",0,1,1,"1","27/05/2016","17/06/2016","0","45000","0","0","1",,,,,,,,
"1983","MIGUEL",,2016-04-26,12,1899-12-31 09:00:00,1738,2015,"SI","3","02/05/2016",0,"4",1,,,1,,,,,0,,0,0,,,,,,"1738/2015",0,0,0,,,,,,,,,,,,,,,,
"1984","MIGUEL",,2016-04-26,13,1899-12-31 09:30:00,1884,2008,"FED","1.2","16/05/2016",0,"1",,,,1,,,,,0,,0,0,,,,,,"1884/2008",0,0,0,,,,,,,,,,,,,,,,
"1985","MIGUEL",,2016-04-26,14,1899-12-31 10:00:00,782,2009,"SI","1","08/06/2016",0,"2",,1,,1,,0,,,2,,0,0,,,,,,"782/2009",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1986","MIGUEL",,2016-04-26,15,1899-12-31 10:00:00,1661,2013,"FED","1","25/08/2016",0,"4",,1,,,1,0,,,3,,1,0,,,,,,"1661/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1987","MIGUEL",,2016-04-26,16,1899-12-31 10:00:00,69,2014,"SI","5","16/05/2016",0,"4",1,1,,1,1,,,,3,,1,1,6000,,,,,"69/2014",1,1,1,"1","26/04/2016","16/05/2016","0","6000","0","0","1",,,,,,,,
"1988","MIGUEL",,2016-04-26,17,1899-12-31 10:00:00,242,2014,"FED","1","07/07/2016",0,"1.2",,1,,,1,0,,,3,,1,0,,,,,,"242/2014",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1989","MIGUEL",,2016-04-26,18,1899-12-31 10:00:00,898,2014,"SI","3","17/10/2016",0,"4",,,,1,,0,,0,3,,0,0,,,,,,"898/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1990","MIGUEL",,2016-04-26,19,1899-12-31 10:00:00,951,2014,"A/G",,,,,,,,,,,,,0,,0,0,,,,,,"951/2014",1,0,0,,,,,,,,,,,,,,,,
"1991","MIGUEL",,2016-04-26,20,1899-12-31 10:00:00,1374,2014,"SI","1","01/09/2016",0,"1",,1,,1,,1,,,1,,1,0,,,,,,"1374/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1992","MIGUEL",,2016-04-26,21,1899-12-31 10:00:00,1386,2014,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1386/2014",1,0,0,,,,,,,,,,,,,,,,
"1993","MIGUEL",,2016-04-26,22,1899-12-31 10:00:00,206,2015,"NSD","1","08/09/2016",0,"1",,2,,,1,0,,,2,,1,0,,,,,,"206/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1994","MIGUEL",,2016-04-26,23,1899-12-31 10:00:00,822,2015,"SI","5","28/04/2016",0,"4",,2,,2,,1,,,1,,1,1,5000,,,,,"822/2015",1,1,1,"1","26/04/2016","28/04/2016","0","NA","0","0","1",,,,,,,,
"1995","MIGUEL",,2016-04-26,24,1899-12-31 10:00:00,1099,2015,"O/F",,,,,,,,,,,,,0,,0,0,,,,,,"1099/2015",1,0,0,,,,,,,,,,,,,,,,
"1996","MIGUEL",,2016-04-26,25,1899-12-31 10:00:00,1343,2015,"SI","3","07/06/2016",0,"2",,1,,2,,0,,,2,,0,0,,,,,,"1343/2015",1,1,1,"1","24/05/2016","03/06/2016","0","16500","0","0","1",,,,,,,,
"1997","MIGUEL",,2016-04-26,26,1899-12-31 10:00:00,839,2011,"FED","1.2","20/09/2016",0,"2",,,,,,,,,0,,0,0,,,,,,"839/2011",1,0,0,,,,,,,,,,,,,,,,
"1998","MIGUEL",,2016-04-26,27,1899-12-31 10:00:00,1258,2013,"SI","3","12/10/2016",0,"1.2",,,,1,,,,0,3,,0,0,,,,,,"1258/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"1999","MIGUEL",,2016-04-26,28,1899-12-31 10:30:00,1355,2014,"SI",".",,0,"2",1,1,,,,0,,,3,,0,0,,,,,"TURNADO A DICTAMINADOR","1355/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2000","MIGUEL",,2016-04-26,29,1899-12-31 10:30:00,1006,2013,"SI","2","04/10/2016",0,"4",1,1,,2,1,,,0,2,,1,0,,,,,,"1006/2013",1,1,1,"1","04/10/2016","18/10/2016","0","4000","0","0","1",,,,,,,,
"2001","MIGUEL",,2016-04-26,30,1899-12-31 10:30:00,1508,2009,"SI","3","09/08/2016",0,"2",,1,,,,,,,1,,0,0,,,,,,"1508/2009",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2002","MIGUEL",,2016-04-26,31,1899-12-31 11:00:00,241,2004,"CTD","3","05/07/2016",0,"2",,,,,,,,,0,,0,0,,,,,,"241/2004",0,0,0,,,,,,,,,,,,,,,,
"2003","MIGUEL",,2016-04-26,32,1899-12-31 11:00:00,748,2005,"SI","3","07/06/2016",0,"4",,1,,2,,1,,,2,,1,0,,,,,,"748/2005",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2004","MIGUEL",,2016-04-26,33,1899-12-31 11:00:00,254,2011,"FED","3","16/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"254/2011",1,0,0,,,,,,,,,,,,,,,,
"2005","MIGUEL",,2016-04-26,34,1899-12-31 11:00:00,1732,2012,"SI","3","31/08/2016",0,"1.2",,1,,1,1,,,0,2,,1,0,,,,,"SE ACUMULA AL EXPEDIENTE 1712/2012","1732/2012",1,1,1,"2",,,"0","0","0","0","0",,,,,,,,
"2006","MIGUEL",,2016-04-26,35,1899-12-31 11:00:00,1128,2013,"SI","3","30/08/2016",0,"1",,1,,1,,0,,0,3,,0,0,,,,,"ALEGATOS","1128/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2007","MIGUEL",,2016-04-26,36,1899-12-31 11:00:00,1623,2013,"SI",".",,0,"4",,1,,1,,,,,3,,0,0,,,,,,"1623/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2008","MIGUEL",,2016-04-26,37,1899-12-31 11:00:00,567,2014,"A/G",,,,,,,,,,,,,0,,0,0,,,,,,"567/2014",1,0,0,,,,,,,,,,,,,,,,
"2009","MIGUEL",,2016-04-26,38,1899-12-31 11:00:00,1726,2014,"A/G",,,,,,,,,,,,,0,,0,0,,,,,,"1726/2014",1,0,0,,,,,,,,,,,,,,,,
"2010","MIGUEL",,2016-04-26,39,1899-12-31 11:00:00,1909,2014,"SI","3","11/10/2016",0,"4",,,,1,,,,,1,,0,0,,,,,,"1909/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2011","MIGUEL",,2016-04-26,40,1899-12-31 11:00:00,2113,2015,"SI","3","11/10/2016",0,"4",,1,,1,,1,,0,1,,1,0,,,,,,"2113/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2012","MIGUEL",,2016-04-26,41,1899-12-31 12:00:00,77,2009,"FED",,,,,,,,,,,,,0,,0,0,,,,,,"77/2009",1,0,0,,,,,,,,,,,,,,,,
"2013","MIGUEL",,2016-04-26,42,1899-12-31 12:00:00,1624,2009,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"1624/2009",1,0,0,,,,,,,,,,,,,,,,
"2014","MIGUEL",,2016-04-26,43,1899-12-31 12:00:00,641,2014,"FED","1","25/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"641/2014",1,0,0,,,,,,,,,,,,,,,,
"2015","MIGUEL",,2016-04-26,44,1899-12-31 12:00:00,1375,2014,"SI",".",,0,"4",,1,,1,,1,,0,2,,1,0,,,,,,"1375/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2016","MIGUEL",,2016-04-26,45,1899-12-31 12:00:00,1608,2014,"EXH","1","26/09/2016",0,"4",,1,,,,,,,0,,0,0,,,,,,"1608/2014",1,0,0,,,,,,,,,,,,,,,,
"2017","MIGUEL",,2016-04-26,46,1899-12-31 12:00:00,762,2015,"FED","1","25/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"762/2015",1,0,0,,,,,,,,,,,,,,,,
"2018","MIGUEL",,2016-04-26,47,1899-12-31 12:00:00,955,2015,"SI","2","10/10/2016",0,"4",,1,,1,,1,,,1,,1,0,,,,,,"955/2015",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2019","MIGUEL",,2016-04-26,48,1899-12-31 12:00:00,1940,2012,"NSD","7","19/09/2016",0,"1",,,,,,,,,0,,0,0,,,,,,"1940/2012",1,0,0,,,,,,,,,,,,,,,,
"2020","MIGUEL",,2016-04-26,49,1899-12-31 12:00:00,948,2014,"SI","1","19/09/2016",0,"2",,1,,,,1,,,3,,1,0,,,,,,"948/2014",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2021","MIGUEL",,2016-04-26,50,1899-12-31 12:00:00,798,2015,"FED","1","22/08/2016",0,"1",,1,,,,,,,0,,0,0,,,,,,"798/2015",1,0,0,,,,,,,,,,,,,,,,
"2022","MIGUEL",,2016-04-27,1,1899-12-31 09:00:00,143,2003,"SI","3","05/09/2016",0,"2",1,,,,,,,,0,,0,0,,,,,,"143/2003",1,0,0,,,,,,,,,,,,,,,,
"2023","MIGUEL",,2016-04-27,2,1899-12-31 09:00:00,399,2006,"NST","3","18/10/2016",0,"2",,1,,,,,,,0,,0,0,,,,,,"399/2006",1,0,0,,,,,,,,,,,,,,,,
"2024","MIGUEL",,2016-04-27,3,1899-12-31 09:00:00,1298,2011,"NST","3","19/10/2016",0,"1",,1,,1,,,,,0,,0,0,,,,,,"1298/2011",1,0,0,,,,,,,,,,,,,,,,
"2025","MIGUEL",,2016-04-27,4,1899-12-31 09:00:00,1404,2011,"NST","3","18/10/2016",0,"1",,1,,3,,,,,0,,0,0,,,,,,"1404/2011",0,0,0,,,,,,,,,,,,,,,,
"2026","MIGUEL",,2016-04-27,5,1899-12-31 09:00:00,1654,2012,"SI","3","17/10/2016",0,"2",,1,,1,,,,,0,,0,0,,,,,,"1654/2012",0,0,0,,,,,,,,,,,,,,,,
"2027","MIGUEL",,2016-04-27,6,1899-12-31 09:00:00,552,2013,"SI","3","18/10/2016",0,"4",,1,,1,,0,,0,2,,0,0,,,,,,"552/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2028","MIGUEL",,2016-04-27,7,1899-12-31 09:00:00,1082,2013,"SI","3","10/10/2016",0,"4",1,1,,3,,,,,0,,0,0,,,,,,"1082/2013",0,0,0,,,,,,,,,,,,,,,,
"2029","MIGUEL",,2016-04-27,8,1899-12-31 09:00:00,1386,2013,"SI",,,,,,,,,,,,,0,,0,0,,,,,,"1386/2013",0,0,0,,,,,,,,,,,,,,,,
"2030","MIGUEL",,2016-04-27,9,1899-12-31 09:00:00,1395,2013,"SI","3","05/07/2016",0,"2",1,1,,,,0,,,1,,0,0,,,,,,"1395/2013",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2031","MIGUEL",,2016-04-27,10,1899-12-31 09:00:00,2088,2013,"SI","3","17/10/2016",0,"2",,,,1,,,,,0,,0,0,,,,,,"2088/2013",0,0,0,,,,,,,,,,,,,,,,
"2032","MIGUEL",,2016-04-27,11,1899-12-31 09:00:00,382,2014,"SI",".",,0,"4",,1,,1,,1,,0,3,,1,0,,,,,,"382/2014",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2033","MIGUEL",,2016-04-27,12,1899-12-31 09:00:00,895,2014,"SI","3","07/06/2016",0,"4",,1,,1,,0,,1,1,,1,0,,,,,,"895/2014",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2034","MIGUEL",,2016-04-27,13,1899-12-31 09:00:00,1760,2014,"SI","3","06/07/2016",0,"4",,1,1,1,1,,,0,2,,1,0,,,,,,"1760/2014",0,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2035","MIGUEL",,2016-04-27,14,1899-12-31 09:30:00,351,2009,"SI",".",,0,"4",,1,,1,,1,,0,3,,1,0,,,,,"PENDIENTE DE ESTUDIO","351/2009",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2036","MIGUEL",,2016-04-27,15,1899-12-31 09:30:00,1576,2012,"SI","3","18/10/2016",0,"1.2",,,,,,,,,1,,0,0,,,,,,"1576/2012",1,1,1,"0",,,"0","0","0","0","0",,,,,,,,
"2037","MIGUEL",,2016-04-27,16,1899-12-31 09:30:00,60,2015,"N/T",,,,,,,,,,,,,0,,0,0,,,,,,"60/2015",0,0,0,,,,,,,,,,,,,,,,
