reclutamiento,giro_empresa_d2,giro_empresa_d3,giro_empresa_d4,giro_empresa_d5,giro_empresa_d6,giro_empresa_d7,giro_empresa_d8,giro_empresa_d9,giro_empresa_d10,giro_empresa_d11,giro_empresa_d12,giro_empresa_d13,giro_empresa_d14,giro_empresa_d15,giro_empresa_d16,giro_empresa_d17,giro_empresa_d18,giro_empresa_d19,giro_empresa_d20,giro_empresa_d21,giro_empresa_d22,giro_empresa_d23,giro_empresa_d24,trabajador_base,gen,tipo_jornada_d2,tipo_jornada_d3,tipo_jornada_d4,reinst,indem,sal_caidos,prima_antig,prima_vac,hextra,rec20,prima_dom,desc_sem,desc_ob,sarimssinf,utilidades,monto_recsueldo,nulidad,vac,ag,codem,horas_extra,antiguedad,salario_diario,horas_sem,c_antiguedad,c_indem,c_prima_antig,c_rec20,c_ag,c_vac,c_hextra,c_prima_vac,c_prima_dom,c_desc_sem,c_desc_ob,c_utilidades,c_recsueldo,c_total,min_indem,min_prima_antig,min_ag,min_vac,min_prima_vac,min_ley,c_sal_caidos,prop_hextra,modo_termino,liq_total,liq_total_tope,liq_total_pos,duracion
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,11961.66,1,1,1,0,0,5.467,365.18,25,5.4699998,32865.898,7851.0098,39939.32,7113.4399,2381.1499,0,595.28998,0,0,27957.529,0,11961.66,130665.3,32865.898,7851.0098,1635.79,2395.1599,598.78998,45346.648,145559.42,0,1,92000,92000,1,.31
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,31821.43,0,1,1,0,1,7.4359999,707.14,60,7.4400001,63642.859,10683.03,105238.36,55010.961,41448.609,605475,10362.15,0,0,0,0,31821.43,923682.38,63642.859,10683.03,2430.53,3024.6599,756.15997,80537.242,284625,.65550131,1,17500,17500,1,.34
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,29100,0,1,1,0,1,16.716999,1520.61,66,16.73,136854.91,24021.09,0,108189.27,101290.81,349068.56,25322.699,93975.438,0,0,50000,29100,917822.75,136854.91,24021.09,1860.14,5612.3101,1403.08,169751.52,704194.5,.3803224,1,167034,167034,1,.89999998
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,859.20001,1,1,1,0,0,10.956,252.2,56,10.96,22698,15737.41,0,25178.35,21024.539,0,5256.1299,21859.311,174874.45,23499.789,20000,859.20001,330987.19,22698,15737.41,471.98001,2349.3899,587.34998,41844.129,114751,0,1,18000,18000,1,.81999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,83998.797,0,1,1,0,1,10.717,466.66,60,10.72,41999.398,15395.21,100082.59,8872.2402,5080.9302,1268139.6,1270.23,0,0,66415.75,0,83998.797,1591254.8,41999.398,15395.21,2236.24,5100.3301,1275.08,66006.258,180130.77,.79694319,1,41000,41000,1,.19
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,,0,1,1,0,1,1.228,276.57,60,1.22,24891.301,1758.22,0,3959.01,1679.47,53581.5,419.87,3402,27216,0,0,0,116907.37,24891.301,1758.22,798.90002,388.20999,97.050003,27933.68,112563.99,.4583244,1,13000,13000,1,.38
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,.292,283.33,50,.28999999,25499.699,416.94,0,1234.23,493.69,0,123.42,0,0,0,0,0,27767.99,25499.699,416.94,1234.23,493.69,123.42,27767.99,116420.3,0,1,25000,25000,1,.41999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,190200,1,0,0,1,1,1.3890001,470,60,1.39,42300,0,0,0,0,59337.5,0,0,67680,9139.8896,0,190200,368657.38,42300,1994.22,1352.05,1473.1,368.26999,47487.641,383896,.16095568,3,0,0,0,4.1300001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,,1,1,1,0,1,.80599999,208.33,14,.81,18750,0,0,1153.08,525.34003,76440,131.34,1137.5,0,0,0,0,98137.258,18750,1050.6801,1313.36,527.12,131.78,21772.949,84541.672,.77890903,1,16000,16000,1,.37
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,3967.55,1,1,1,1,1,9.1529999,793.51,75,9.1599998,71415.898,13153.19,145397.13,11902.65,13086.41,2599538.8,3271.6001,0,0,101777.98,0,3967.55,2963511.3,71415.898,13153.19,3815.3701,,,88384.461,350334.66,.87718201,1,20000,20000,1,.69999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,,1,1,1,0,1,8.2779999,260,9,8.2799997,23400,0,43067.398,3900,1820,141960,455,28015,0,0,0,0,242617.41,23400,11890.58,1314.25,1007.23,251.81,37863.859,100048,.58511877,1,20000,20000,1,.18000001
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,9843.2998,0,1,1,0,1,9.6059999,328.11,77,9.6099997,29529.9,13798.26,63069.031,26372.471,21163.131,449467.19,5290.7798,22912.4,0,0,0,9843.2998,641446.5,29529.9,13798.26,917.16998,,,44245.328,177343.45,.70070881,1,85000,85000,1,1.6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,,1,1,1,0,1,10.014,333.33,98,10.02,30000,14388.27,0,945.21002,5347.9102,1774500,1336.98,0,0,0,0,0,1826518.4,30000,14388.27,945.21002,87.43,21.860001,45442.762,191466.67,.97152048,3,0,0,0,1.91
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,,0,1,1,1,1,1.536,2500,105,1.53,225000,2202.6899,0,57534.25,25684.93,4725000,6421.23,0,0,0,0,0,5041843,225000,2202.6899,8424.6602,10739.73,2684.9299,249052,1076750,.93715727,2,0,0,0,.60000002
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,2356.8101,1,1,1,0,0,4.3920002,106.27,51,4.3899999,9564.2998,4849.4399,9340.1104,1840.46,1607.91,0,401.98001,0,0,5657.6802,0,2356.8101,35618.699,9564.2998,4849.4399,461.06,507.92001,126.98,15509.7,40701.41,0,1,11500,11500,1,.16
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,,1,1,1,1,1,2.0469999,600,60,2.05,54000,0,0,9000,4800,168525,1200,0,128400,17237.26,0,0,383162.25,54000,2946.0901,2490.4099,311.48001,77.870003,59825.852,239160,.43982673,1,12000,12000,1,.31
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,,0,1,1,0,1,.86699998,400,60,.87,36000,0,0,5210.96,2084.3799,70875,521.09998,0,0,0,0,0,114691.44,36000,1246.88,5210.96,2090.96,522.73999,45071.539,152720,.61796242,1,12000,12000,1,.15000001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1950,1,1,1,0,1,9.6140003,150,63,9.6199999,13500,0,0,21643.15,17372.881,184275,4343.2202,0,0,0,0,1950,243084.25,13500,13810.06,450,,,27760.061,84945,.75807053,4,0,0,0,1.84
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,,1,1,1,1,1,10.478,1000,60,10.48,90000,15053.01,209698.63,141546.58,116704.11,737100,29176.029,0,0,0,0,0,1339278.4,90000,15053.01,3920.55,6943.5601,1735.89,117653.01,394100,.55037105,1,48000,48000,1,.27000001
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,11961.66,1,1,1,1,0,8.0080004,350,20,8.0200005,31500,11509.04,56115.07,6817.8101,4953.5498,0,1238.39,0,0,39280.551,0,11961.66,163376.06,31500,11509.04,1567.8101,53.549999,13.39,44643.789,137830,0,2,0,0,0,.25999999
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,42000,1,1,1,0,1,.36899999,400,60,.37,36000,527.07001,2936.99,2202.74,881.09998,29925,220.27,0,0,0,0,42000,114693.17,36000,527.07001,2202.74,887.66998,221.92,39839.398,211640,.26091352,4,0,0,0,1.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,78670,1,1,1,1,0,2.631,380,24,2.6300001,34200,3776.04,19989.039,7386.5801,2394.52,0,598.63,0,0,13992.33,0,78670,161007.13,34200,3776.04,1686.58,2404.9299,601.22998,42668.77,150442,0,2,0,0,0,.28
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,,1,1,1,0,1,9.4580002,181.48,60,9.46,16333.2,13585.86,34346.949,23656.59,18886,204741.81,4721.5,0,0,0,0,0,316271.91,16333.2,13585.86,835.58002,,,30754.641,68526.852,.64736009,1,28500,28500,1,.12
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,15896.62,0,0,0,0,0,7.1529999,1017.42,45,7.1599998,91567.797,10273.96,145616.5,0,0,0,0,0,0,0,38000,15896.62,301354.88,91567.797,10273.96,1288.1,654.67999,163.67,103948.2,412258.59,0,1,179517.45,179517.45,1,.37
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,17066.67,1,1,1,0,1,6.6810002,1066.67,66,6.6799998,96000,0,0,66849.32,49033.789,1365000,12258.45,58000,464000,62392.691,0,17066.67,2190601,96000,9597.4199,2082.1899,6392.6899,1598.17,115670.48,472853.34,.62311667,1,12000,12000,1,.72000003
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,18000,0,1,1,0,1,2.1559999,400,60,2.1600001,36000,3099.5,17271.23,11334.25,5454.6401,154350,1363.66,0,0,0,0,18000,246873.28,36000,3099.5,1740.41,554.64001,138.66,41533.211,184160,.62521952,1,20000,20000,1,.87
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,89000,0,1,1,0,1,1.375,650,60,1.37,58500,1970.62,17843.84,11667.12,5089.1299,158418.75,1272.28,10058.33,0,0,5500,89000,359320.09,58500,1970.62,3167.1201,1689.13,422.28,65749.156,240175,.44088477,2,0,0,0,.039999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,40446.5,1,1,1,0,1,2.2190001,1617.86,105,2.22,145607.41,3182.1001,71717.742,7646.0801,26151.801,3174555.8,6537.9502,46513.641,0,50202.59,0,40446.5,3572561.5,145607.41,3182.1001,7646.0801,3501.6799,875.41998,160812.69,788059.63,.88859373,2,0,0,0,1.12
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1750,0,1,1,0,1,3.0109999,1178.57,48,3.01,106071.3,0,0,3701.5701,9437.9404,92083.328,2359.48,0,0,0,0,1750,215403.63,106071.3,4326.71,3701.5701,152.22,38.060001,114289.85,816277.56,.42749202,3,202892.53,202892.53,1,2.99
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,,0,1,1,0,1,5.4029999,120,72,5.4099998,10800,7760.54,0,9729.8604,6676.6001,181440,1669.15,0,0,0,0,0,218076.16,10800,7760.54,300.82001,681.21002,170.3,19712.869,71916,.83200294,3,0,0,0,2.1400001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,55500,0,1,1,0,1,5.5890002,830,60,5.5900002,74700,8028.0098,0,53321.621,37028.18,1387446.4,9257.0498,46248.211,0,0,0,55500,1671529.5,74700,8028.0098,3631.4099,5266.8501,1316.71,92942.977,347770,.83004606,1,45000,45000,1,.49000001
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,36319.879,0,1,1,0,1,7.053,225.71,78,7.0599999,20313.9,10132.36,31859.119,1094.5601,3332.6799,277290,833.16998,0,0,0,0,36319.879,381175.66,20313.9,10132.36,1094.5601,172.67999,43.169998,31756.67,90103.43,.72745985,2,0,0,0,.31
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,8000,0,1,1,0,1,8.7250004,615.98,60,8.7299995,55438.199,12539.58,107602.42,34936.109,27253.381,327591.81,6813.3501,30332.58,242660.59,32607.039,0,8000,885775.06,55438.199,12539.58,1106.8199,2730.8899,682.71997,72498.219,252551.8,.36983633,4,0,0,0,.41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,97770,1,1,1,0,1,3.625,928,52.5,3.6300001,83520,0,67324.492,31549.289,18262.369,455477.19,4565.5898,27397.131,0,0,80200,97770,866066.06,83520,5207.7798,3407.51,4365.4302,1091.36,97592.078,344844.81,.52591509,1,160249.66,160249.66,1,.059999999
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,,0,1,1,0,1,7.8829999,390.85,66,7.8899999,35176.5,11332.04,61700.762,6000,5000,374400,1250,0,0,22100.82,0,0,516960.13,35176.5,11332.04,772.59998,2493.1499,623.28998,50397.578,145239.86,.72423381,2,0,0,0,.059999999
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,,1,1,1,0,1,.91399997,219.44,55,.92000002,19749.6,1313.75,4016.05,3012.04,1204.8199,31585.65,301.20001,0,0,0,0,0,61183.102,19749.6,1313.75,3012.04,1208.42,302.10999,25585.91,84835.5,.51624793,1,7000,7000,1,.2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,9333.3301,0,1,1,0,1,2.928,233.33,78,2.9300001,21000,0,13680.37,10260.27,5440.1802,325850,1360.05,0,0,0,2350,9333.3301,389274.19,21000,4208.71,1045.21,2179.9099,544.97998,28978.801,99096.672,.83707064,2,0,0,0,.55000001
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,,0,1,1,0,1,.061000001,146.66,60,.059999999,13199.4,90.470001,0,138.62,55.299999,2887.3701,13.82,0,0,0,0,0,16384.98,13199.4,90.470001,138.62,55.299999,13.82,13497.61,56962.738,.17622054,1,8000,8000,1,.20999999
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,4551.2402,1,1,0,0,1,3.411,296.84,60,3.4100001,26715.6,4900.98,0,0,8293.5098,200912.83,2073.3799,12756.37,102050.96,13699.99,5000,4551.2402,380954.84,26715.6,4900.98,1390.1,1423.09,355.76999,34785.551,169258.17,.52739275,1,23560,23560,1,1.87
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,4136,1,1,1,0,1,2.6170001,309,70,2.6199999,27810,3756.3701,0,963.71002,1047.51,40443.34,261.88,0,0,0,0,4136,78418.813,27810,3756.3701,963.71002,1052.17,263.04001,33845.289,140131.5,.51573521,1,80000,80000,1,.81
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,200,0,1,1,0,0,.74400002,200,49.02,.75,18000,0,0,2235.6201,894.25,0,223.56,0,0,0,0,200,21553.42,18000,1069.88,2235.6201,897.53003,224.38,22427.41,90040,0,2,0,0,0,.77999997
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,,1,1,1,0,1,3.1170001,668.15,66,3.1199999,60133.5,0,0,31220.4,16936.449,710336.19,4234.1099,0,0,0,0,0,822860.63,60133.5,4472.2402,2443.8101,900.64001,225.16,68175.359,275545.06,.8632521,2,0,0,0,.43000001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,43035.898,0,1,1,0,1,7.4499998,1154.53,66,7.4499998,103907.7,10702.7,172135.69,20766.449,15653.57,380241.22,3913.3899,18013.869,0,0,0,43035.898,768370.5,103907.7,10702.7,1068.47,1175.3199,293.82999,117148.01,476128.16,.49486703,1,30000,30000,1,.43000001
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,2527,0,1,1,0,1,2.5,167.73,72,2.5,15095.7,660,0,2293.1499,2640,956,660,3900,31200,4202.2998,0,2527,64134.148,15095.7,660,493.14999,604.92999,151.23,17005.02,65699.844,.014906255,1,8000,8000,1,.23999999
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,118666.37,1,1,1,0,0,.414,1333.33,57,.41,119999.7,0,0,8219.1602,3287.6599,0,821.91998,0,0,0,0,118666.37,250994.81,119999.7,590.01001,8219.1602,3309.5801,827.40002,132945.84,683064.94,0,4,0,0,0,1.35
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,22281.16,1,1,1,0,1,1.336,771.24,66,1.34,69411.602,1919.48,20622.75,3939.5601,1708.22,88950.492,427.06,0,0,3676.9299,15984.36,22281.16,228921.59,69411.602,1919.48,871.87,533.89001,133.47,72870.313,404592.5,.38856313,1,5000,5000,1,1.46
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,819886.63,1,1,1,0,1,18.25,2685.3,65,18.26,241677,0,0,580676.69,556473.88,7813260,139118.47,0,0,0,0,819886.63,10151093,241677,26215.91,9147.9502,9513.8604,2378.47,288933.19,1058276.8,.76969647,2,0,0,0,.27000001
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,,0,1,1,0,1,6.8060002,251.66,60,6.8099999,22649.4,9774.4199,34267.129,1478.9301,2837.8999,309164.31,709.46997,0,0,0,0,0,380881.56,22649.4,9774.4199,1478.9301,2847.55,711.89001,37462.199,109748.93,.8117072,1,15000,15000,1,.64999998
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,18000,0,0,0,0,1,3.819,1296.36,72,3.8199999,116672.4,5487.0498,0,0,0,1567522,0,0,0,0,0,18000,1707681.5,116672.4,5487.0498,5144.1602,8456.1504,2114.04,137873.8,808410.13,.91792411,1,160000,160000,1,2.3599999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,,1,1,1,0,1,.292,214.29,77,.28999999,19285.711,420.87,1256.36,942.27002,380.42999,25312.5,95.110001,0,0,0,0,0,47693.25,19285.711,420.87,942.27002,380.42999,95.110001,21124.391,119485.71,.53073549,4,0,0,0,1.76
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1658.54,0,1,1,0,1,3.0250001,184.28,66.5,3.03,16585.381,0,0,5146.5801,2757.1599,62276.672,689.28998,0,0,0,0,1658.54,89113.609,16585.381,4117.2598,638.08002,37.16,9.29,21387.17,71740.977,.6988458,1,12000,12000,1,.22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,19000,1,1,0,0,1,.77200001,310,36,.77999997,27900,1113.14,4807.1201,0,1442.14,56815,360.53,0,0,3364.99,0,19000,114802.92,27900,1113.14,3605.3401,1447.23,361.81,34427.531,125333,.49489158,1,20000,20000,1,.36000001
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,5900,0,1,1,1,1,5.8109999,196,59,5.8099999,17640,0,0,2945.75,1589.48,158368,397.37,10605,84840,0,13000,5900,295285.59,17640,8346.6104,845.75,1594.85,398.70999,28825.93,99411.203,.53632146,1,60000,60000,1,1.3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,,1,1,1,0,1,.597,95.56999999999999,57,.60000002,8601.2998,578.59998,1141.6,723.25,289.29999,16423.51,72.330002,625.65997,0,0,0,0,28455.551,8601.2998,578.59998,723.25,290.63,72.660004,10266.44,38352.238,.5771637,1,4000,4000,1,.33000001
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,4276.48,0,1,1,0,1,1.406,137.98,72,1.41,12418.2,347.06,0,1907.13,1388.24,66505.367,347.06,1809.67,14477.36,1951.14,0,4276.48,105427.72,12418.2,347.06,419.73001,323.82999,80.959999,13589.78,54336.52,.63081485,1,7000,7000,1,.25999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,49500,1,1,1,0,1,1.025,500,60,1.03,45000,0,0,7705.48,3109.29,104343.75,777.32001,0,0,0,10000,49500,220435.84,45000,1475.01,2691.78,109.29,27.32,49303.41,198550,.47335202,1,8000,8000,1,.28999999
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,0,1,1,0,0,.91399997,145,75,.92000002,13050,0,0,1166.71,466.67999,0,116.67,0,0,0,0,0,14800.07,13050,933.37,1166.71,468.07999,117.02,15735.18,60885.5,0,1,6000,6000,1,.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,2388.3999,1,1,1,1,1,2.8610001,298.55,57,2.8699999,26869.5,4114.2998,17111.41,6953.1602,3403.8,79922.477,850.95001,0,60893.32,8198.2305,10000,2388.3999,220705.56,26869.5,4114.2998,822.96002,1774.6801,443.67001,34025.109,160560.19,.36212263,4,0,0,0,1.58
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,,0,1,0,0,1,13.264,600,50,13.27,54000,0,0,0,104524.93,81900,2400,0,0,0,0,0,242824.94,54000,2400,3747.95,2524.9299,631.22998,63304.109,230160,.33728004,2,0,0,0,.17
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,,0,1,0,0,1,5.0830002,233.33,50,5.0900002,20999.699,0,0,0,285.60999,31853.641,816.65002,0,0,0,0,0,53955.602,20999.699,816.65002,1476.6899,285.60999,71.400002,23650.051,89505.391,.59036762,2,0,0,0,.17
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,559.95001,1,1,1,0,0,2.1559999,186.65,47.5,2.1600001,16798.5,3099.5,8059.1899,3595.75,1597.39,0,399.35001,0,0,0,0,559.95001,34109.609,16798.5,3099.5,1095.85,264.10999,66.029999,21323.971,75798.57,0,1,5000,5000,1,.38
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,,1,1,0,1,1,4.3109999,433.33,48,4.3099999,39000,0,0,0,1878.17,66733.328,469.54001,0,0,0,0,0,108081.05,39000,6191.1201,2332.8799,1878.17,469.54001,49871.719,261516.67,.61743784,1,50000,50000,1,2.1800001
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,,0,1,1,0,0,5.783,157.75,42,5.79,14197.5,8311.21,18264.42,2272.95,2127.23,0,531.81,0,0,0,0,0,45705.129,14197.5,8311.21,741.03998,1673.89,418.47,25342.109,65907.953,0,1,12500,12500,1,.47999999
