"d.convenio.df.tipo_de_abogado","d.convenio.df.giro_empresa","d.convenio.df.trab_base","d.convenio.df.acci_on_principal","d.convenio.df.causa","d.convenio.df.sueldo_diario_integrado","d.convenio.df.gen","d.convenio.df.horas","d.convenio.df.reinstalacion_t","d.convenio.df.indem_const_t","d.convenio.df.sal_caidos_t","d.convenio.df.rec_hr_extra","d.convenio.df.rec_20_d_ias_t","d.convenio.df.sarimssinfo","d.convenio.df.cod_imss","d.convenio.df.antig_anos","d.convenio.df.y","d.convenio.df.id"
"0","5","0","2","0",233.33,"0",60,"0","1","1","1","0","1","0",20.2493150684931,2.21643835616438,1359
"0","5","0","1","0",446.33,"0",72,"1","1","1","1","1","0","0",4.46027397260274,0.0438356164383562,1360
"0","3","0","2","0",144.47,"1",48,"0","1","1","0","0","0","0",1.25205479452055,0.791780821917808,1362
"0","1","0","2","0",153.84,"0",48,"0","1","1","0","0","0","0",0.980821917808219,1.3013698630137,1363
"0","3","1","2","0",250,"1",52.5,"0","1","1","1","0","0","0",0.879452054794521,1.7041095890411,1364
"0","2","0","1","0",628.16,"1",52.5,"1","1","1","0","0","0","0",0.778082191780822,2.83561643835616,1367
"0","7","0","1","0",1508.19,"0",60,"1","0","1","1","0","1","0",0.8,0.956164383561644,1368
"0","2","0","1","0",714.8,"1",66,"1","1","1","1","1","1","0",1.03835616438356,2.53150684931507,1369
"0","1","0","1","0",285.714285714286,"0",51,"1","1","1","1","1","1","0",1.90958904109589,0.515068493150685,1370
"0","10","0","2","0",83.33,"1",24,"0","1","1","0","1","0","0",1.04383561643836,1.24109589041096,1371
"0","3","0","2","0",247.45,"0",63,"0","1","1","1","0","0","0",2.26849315068493,0.764383561643836,1372
"0","2","0","1","0",1000,"0",60,"1","1","1","1","1","1","0",14.4575342465753,2.23013698630137,1373
"0","10","0","1","0",669.82,"1",72,"1","1","1","1","1","0","0",3.25205479452055,0.745205479452055,1374
"0","10","0","1","0",669.82,"1",72,"1","1","1","1","1","0","0",2.83287671232877,0.6,1375
"0","2","0","1","0",1801.13,"0",60,"1","1","1","1","0","1","0",10.841095890411,1.03835616438356,1376
"0","3","0","2","0",284.27,"0",81,"0","1","1","1","0","0","0",1.77534246575342,2.06301369863014,1377
"0","1","0","2","0",285.71,"0",59.5,"0","1","1","1","0","1","0",2.29315068493151,1.5013698630137,1378
"0","2","0","1","0",1000,"1",66,"1","1","1","1","1","1","0",1.08493150684932,1.05479452054795,1382
"0","3","0","1","0",488.82,"0",64,"1","1","1","1","1","0","0",1.08493150684932,0.134246575342466,1383
"0","4","0","1","0",320,"0",63,"1","1","1","1","1","0","0",4.52054794520548,0.216438356164384,1384
"0","4","0","1","0",320,"0",63,"1","1","1","1","1","0","0",3.95890410958904,0.216438356164384,1385
"1","1","0","2","0",174.29,"0",60,"0","1","1","1","0","1","0",0.156164383561644,0.446575342465753,1386
"0","5","0","2","0",150,"1",54,"0","1","1","0","0","1","0",1.68767123287671,0.975342465753425,1388
"0","4","0","2","0",214.33,"0",126,"0","1","1","1","0","0","0",15.6164383561644,0.104109589041096,1389
"0","1","0","2","0",447.5,"1",61,"0","1","1","1","1","1","0",1.92054794520548,0.561643835616438,1390
"0","2","0","1","0",535.52,"0",54.5,"1","1","1","1","0","1","0",5.28767123287671,0.443835616438356,1392
"0","2","0","2","0",269,"1",60,"0","1","1","1","0","1","0",6.79178082191781,0.912328767123288,1394
"0","4","0","2","0",171.42,"0",45,"0","1","1","0","0","0","0",0.010958904109589,0.249315068493151,1395
"0","3","0","2","0",142.85,"0",66,"0","1","1","1","0","1","0",5.27945205479452,1.52876712328767,1399
"0","1","0","1","0",957,"0",60,"1","0","1","1","0","1","0",9.13972602739726,0.0164383561643836,1400
"0","1","0","1","0",320,"0",60,"1","1","1","1","1","0","0",0.780821917808219,0.841095890410959,1402
"0","3","0","1","0",445.21,"1",64,"1","1","1","1","1","0","0",0.827397260273973,1.09315068493151,1406
"0","1","0","2","0",360,"0",66,"0","1","1","1","0","0","0",12.5095890410959,0.284931506849315,1407
"0","2","0","1","0",500,"0",60,"1","1","1","1","1","1","0",7.33972602739726,0.145205479452055,1408
"0","1","0","2","0",198.73,"0",66,"0","1","1","1","1","1","0",2.51232876712329,1.24383561643836,1409
"1","1","0","2","0",122.43,"0",50,"0","1","1","0","0","0","0",5.54520547945206,0.936986301369863,1410
"0","1","0","2","0",131.26,"1",47.5,"0","1","1","0","0","1","0",0.704109589041096,0.786301369863014,1411
"0","8","0","2","0",185,"1",56,"0","1","1","0","0","0","0",0.473972602739726,0.66027397260274,1414
"1","7","0","2","0",79.6,"0",75,"0","1","1","0","0","0","0",0.473972602739726,0.424657534246575,1415
"0","5","0","2","0",220,"0",54,"0","1","1","0","0","1","0",10.1698630136986,0.194520547945205,1418
"0","9","0","2","0",1309.43,"0",45,"0","1","1","0","0","0","0",5.7013698630137,0.457534246575342,1419
"0","8","0","2","0",413.33,"0",60,"0","1","1","1","0","0","0",0.991780821917808,1.0986301369863,1420
"0","7","0","1","0",2533.33,"1",60,"1","1","1","1","0","1","0",0.213698630136986,0.197260273972603,1424
"0","2","0","2","0",266.66,"0",72,"0","1","1","1","0","0","0",26.6109589041096,0.498630136986301,1430
"0","7","0","2","0",650,"0",72,"0","1","1","1","1","0","0",1.71780821917808,0.827397260273973,1431
"0","7","0","2","0",133.33,"0",78,"0","1","1","0","0","1","0",4.70958904109589,2.45479452054795,1432
"0","7","0","1","0",366.09,"1",48,"1","1","1","1","1","1","0",5.80821917808219,0.794520547945205,1436
"0","3","0","1","0",220,"1",42,"1","0","1","0","1","0","0",0.446575342465753,2.36164383561644,1437
"0","3","0","1","0",259.94,"0",77,"1","0","1","1","1","0","0",3.09315068493151,2.62465753424658,1438
"0","9","0","2","0",96.64,"1",78,"0","1","1","1","0","0","0",0.249315068493151,2.86575342465753,1439
"0","11","0","2","0",366.66,"0",72,"0","1","1","1","0","0","0",1.01369863013699,0.717808219178082,1440
"0","7","0","1","0",497.83,"0",61,"1","1","1","0","1","0","0",4.41369863013699,2.76438356164384,1441
"0","5","0","2","0",211,"0",96,"0","1","1","1","0","0","0",1.82739726027397,1.91232876712329,1443
"0","7","0","2","0",166.67,"1",54,"0","1","1","1","0","0","0",0.0712328767123288,1.09041095890411,1446
"0","2","0","2","0",400,"0",50,"0","1","1","0","0","1","0",15.8547945205479,1.25205479452055,1448
"0","3","0","1","0",150,"0",63,"0","1","1","1","0","0","0",4.33698630136986,0.186301369863014,1449
"0","7","0","1","0",3333.33,"0",50,"1","1","1","1","1","0","0",2.33424657534247,2.41643835616438,1453
"0","6","0","2","0",190,"0",54,"0","1","1","0","0","0","0",3.95616438356164,1.73972602739726,1454
"1","3","0","2","0",458.23,"0",47.5,"0","1","1","0","0","0","0",0.123287671232877,0.449315068493151,1458
"0","1","0","2","0",73.33,"0",70,"0","1","1","1","0","1","0",9.55342465753425,0.652054794520548,1459
"0","5","0","2","0",613.33,"0",66,"0","1","1","1","0","1","0",6.17534246575342,0.989041095890411,1460
"1","8","0","2","0",74.64,"1",27,"0","1","1","0","0","0","0",0.0356164383561644,0.536986301369863,1464
"0","2","1","2","0",333.33,"0",89,"0","1","1","1","1","0","0",9.58356164383562,2.85479452054795,1465
"0","3","0","2","0",170.24,"1",60,"0","1","1","1","0","0","0",1.01643835616438,0.487671232876712,1469
"0","4","0","1","0",152.31,"1",50,"1","1","1","1","1","0","0",3.57808219178082,1.63561643835616,1470
"0","2","1","2","0",600,"0",55,"0","1","1","1","0","0","0",7.55616438356164,0.635616438356164,1474
"0","3","0","2","0",171.42,"1",54,"0","1","1","1","0","0","0",0.66027397260274,0.345205479452055,1475
"0","3","0","2","0",1460.85,"1",63,"0","1","1","1","0","1","0",0.580821917808219,0.843835616438356,1476
"0","3","0","2","0",114.11,"1",60,"0","1","1","0","0","0","0",1.24657534246575,0.104109589041096,1479
"0","1","0","2","0",339.180952380952,"1",52.5,"0","1","1","1","1","1","0",4.0027397260274,0.463013698630137,1481
"0","1","0","2","0",184.63,"0",84,"0","1","1","1","0","0","0",0.158904109589041,0.528767123287671,1482
"0","1","0","2","0",181.7,"0",84,"0","1","1","1","0","0","0",0.235616438356164,0.528767123287671,1483
"0","1","0","2","0",252.78,"0",84,"0","1","1","1","0","0","0",0.857534246575342,0.528767123287671,1484
"0","2","0","2","0",287.69,"0",69,"0","1","1","0","0","0","0",2.40821917808219,2.21095890410959,1485
"0","3","0","2","0",276.66,"1",60,"0","1","1","1","0","1","0",2.85753424657534,2.63835616438356,1486
"0","6","0","2","0",244.5,"0",50,"0","1","1","1","1","0","0",4.01643835616438,0.734246575342466,1487
"0","2","0","1","0",233.33,"1",40,"1","1","1","0","1","1","0",0.810958904109589,1.46849315068493,1488
"0","1","0","1","0",596.62,"0",60,"1","1","1","1","1","1","0",3.91232876712329,0.512328767123288,1489
"0","1","0","2","0",274.21,"0",54,"0","1","1","1","0","1","0",17.013698630137,0.4,1490
"0","5","0","2","0",500,"0",66,"0","1","1","1","0","0","0",0.564383561643836,1.84109589041096,1491
"0","2","0","2","0",333.33,"0",55,"0","1","1","1","0","0","0",10.0493150684932,1.69041095890411,1492
"0","1","0","1","0",383.333333333333,"1",60,"1","1","1","1","1","1","0",0.775342465753425,1.24383561643836,1493
"0","3","0","2","0",200,"0",50,"0","1","0","1","0","0","0",1.46575342465753,0.202739726027397,1495
"0","1","0","2","0",100,"0",72,"0","1","1","1","0","0","0",3.41917808219178,0.627397260273973,1496
"0","5","0","1","0",400,"0",108,"1","0","0","1","1","1","0",11.5753424657534,1.8027397260274,1497
"0","11","0","1","0",580.13,"0",72,"1","1","1","1","1","1","0",10.186301369863,0.947945205479452,1498
"1","2","0","2","0",156.78,"0",60,"0","1","1","0","0","0","0",0.887671232876712,0.931506849315068,1499
"0","1","0","2","0",286.66,"0",45,"0","1","1","1","0","1","0",1.45479452054795,0.353424657534247,1500
"0","3","0","2","0",133.33,"1",60,"0","1","1","1","0","0","0",0.0849315068493151,1.43835616438356,1501
"0","3","0","2","0",100,"0",60,"0","1","1","1","0","0","0",0.142465753424658,0.424657534246575,1502
"0","1","0","1","0",760.17,"1",62.5,"1","0","1","1","1","1","0",4.96438356164384,1.07397260273973,1504
"0","6","1","2","0",207,"1",40,"0","1","1","1","0","1","0",0.106849315068493,0.53972602739726,1505
"0","1","0","1","0",433.333333333333,"0",35,"1","0","1","1","0","1","0",0.90958904109589,2.91780821917808,1506
"0","2","0","2","1",1195.21,"0",67.5,"0","1","1","1","0","1","0",1.04657534246575,0.180821917808219,1508
"0","3","0","2","0",400,"0",60,"0","1","1","1","0","0","0",0.178082191780822,0.416438356164384,1510
"0","1","0","2","0",233.333333333333,"1",50,"0","1","1","0","0","1","0",3.3013698630137,1.57260273972603,1511
"0","7","0","2","0",250,"1",60,"0","1","1","1","0","0","0",0.0602739726027397,2.0986301369863,1514
"0","4","0","2","0",1066,"0",50,"0","1","1","0","0","1","0",0.536986301369863,0.802739726027397,1515
"0","3","0","2","0",215.93,"1",45,"0","1","1","0","0","1","0",2.24931506849315,2.17534246575342,1516
"0","5","0","2","0",673.33,"0",55,"0","1","1","1","1","0","0",3.20547945205479,0.120547945205479,1519
"0","3","0","2","0",500,"1",66,"0","1","1","1","0","1","0",1.56438356164384,0.712328767123288,1522
"0","7","0","2","0",800,"0",60,"0","1","1","1","0","1","0",1.08219178082192,0.427397260273973,1524
"0","1","0","1","0",418.15,"1",54,"1","1","1","1","1","1","0",1.02191780821918,0.504109589041096,1525
"0","1","0","2","0",130.87,"0",40,"0","1","1","0","0","1","0",2.76712328767123,0.4,1526
"0","3","0","2","0",260,"1",60,"0","1","1","1","0","1","0",0.323287671232877,0.435616438356164,1527
"0","1","0","2","0",190.8,"1",60,"0","1","1","1","0","0","0",0.438356164383562,0.435616438356164,1528
"0","3","0","2","0",733.34,"0",50,"0","1","1","0","0","0","0",1.28219178082192,0.767123287671233,1529
"0","2","0","2","0",400,"0",36,"0","1","1","0","0","0","0",4.19452054794521,1.16712328767123,1530
"1","1","0","2","0",122,"0",50,"0","1","1","1","0","0","0",1.21917808219178,0.761643835616438,1531
"0","1","0","2","0",450,"0",60,"0","1","1","1","0","0","0",1.11232876712329,1.51232876712329,1533
"0","2","0","1","0",124.262857142857,"0",63,"1","1","1","1","1","0","0",13.5424657534247,0.323287671232877,1534
"0","2","0","1","0",85.7142857142857,"0",63,"1","1","1","1","1","0","0",19.2739726027397,0.323287671232877,1536
"0","2","0","1","0",295.362857142857,"0",63,"1","1","1","1","1","0","0",14.5178082191781,0.323287671232877,1537
"0","1","0","1","0",260,"1",55,"1","1","1","1","1","1","0",9.09041095890411,1.00547945205479,1539
"0","1","0","1","0",920.57,"0",72,"1","1","1","1","1","1","0",8.23287671232877,1.26849315068493,1540
"0","1","0","1","0",550,"1",60,"1","0","1","1","0","0","0",1.34246575342466,0.879452054794521,1541
"0","2","0","2","0",150,"0",60,"0","1","1","1","0","0","0",0.884931506849315,1.44657534246575,1544
"0","7","0","2","0",400,"0",60,"0","1","1","1","0","1","0",15.0465753424658,0.791780821917808,1545
"0","1","0","2","0",165,"0",114,"0","1","1","1","0","1","0",2.18904109589041,0.580821917808219,1546
"0","3","0","2","0",299.96,"0",45,"0","1","1","0","1","1","0",1.2958904109589,0.523287671232877,1547
"0","7","0","1","0",690.58,"0",66,"1","1","1","1","1","0","0",5.2027397260274,0.495890410958904,1549
"0","1","0","2","0",141.32,"1",54,"0","1","1","1","0","1","0",0.671232876712329,0.597260273972603,1551
"0","3","0","2","0",146.66,"0",55,"0","1","1","0","0","0","0",0.810958904109589,0.846575342465753,1552
"0","1","0","2","0",119.44,"0",54,"0","1","1","0","0","0","0",46.2493150684932,1.66301369863014,1554
"0","1","0","1","0",326.51,"0",60,"1","1","1","1","1","1","0",2.3041095890411,0.898630136986301,1557
"0","2","0","1","0",385.472857142857,"1",66,"1","0","1","1","0","1","0",0.238356164383562,0.961643835616438,1558
"1","3","0","2","0",135.87,"0",49,"0","1","1","0","0","0","0",0.523287671232877,1.41095890410959,1566
"1","3","0","2","0",976.79,"1",78,"0","1","1","0","0","0","0",1.0986301369863,0.282191780821918,1567
"0","7","0","2","0",200,"0",50,"1","1","1","0","1","1","0",3.01369863013699,1.54520547945205,1568
"0","1","0","1","0",710.013529411765,"0",60,"1","1","1","1","1","1","0",0.372602739726027,2.01643835616438,1570
"1","3","0","2","0",107.02,"0",48,"0","1","1","0","0","0","0",2.53150684931507,0.46027397260274,1572
"1","1","0","2","0",153.28,"0",45,"0","1","1","0","0","0","0",2.31780821917808,1.47945205479452,1573
"0","3","0","1","0",316.67,"0",40,"1","0","1","0","0","1","0",0.312328767123288,0.712328767123288,1574
"0","3","0","2","0",350,"1",50,"0","1","1","1","0","0","0",1.41917808219178,1.32328767123288,1576
"0","1","0","2","0",213.47,"0",51,"0","1","1","0","0","1","0",1.93972602739726,0.950684931506849,1579
"0","5","0","2","0",800,"0",60,"0","1","1","1","0","1","0",2.74794520547945,1.85753424657534,1580
"1","5","0","2","0",174.19,"0",66,"0","1","1","0","0","0","0",0.219178082191781,2.43561643835616,1581
"0","1","0","2","0",278.42,"0",66,"0","1","1","1","0","0","0",0.698630136986301,1.31506849315068,1582
"0","2","0","1","0",166.666666666667,"1",66,"1","1","1","0","0","1","0",5.57534246575342,0.586301369863014,1583
"0","1","0","2","0",533.33,"0",105,"0","1","1","1","1","1","0",3.89041095890411,0.375342465753425,1584
"1","3","0","2","0",190.86,"1",54,"0","1","1","0","0","0","0",0.695890410958904,1.04657534246575,1585
"0","5","0","1","0",266.666666666667,"0",54,"1","1","1","1","1","1","0",0.36986301369863,1.03835616438356,1586
"0","7","0","1","0",400,"0",54,"1","0","1","1","0","1","0",10.2767123287671,0.723287671232877,1587
"0","7","0","1","0",249.29,"0",66,"1","1","1","1","1","1","0",2.36986301369863,0.189041095890411,1588
"0","3","0","2","0",178.42,"1",48,"0","1","1","1","0","0","0",0.501369863013699,1.66575342465753,1590
"0","5","0","2","0",333.33,"0",60,"0","1","1","1","0","1","0",6.44109589041096,0.797260273972603,1591
"0","2","0","2","0",271.42,"1",45,"0","1","1","0","0","1","0",2.73698630136986,0.884931506849315,1592
"0","2","0","2","0",750,"1",66,"0","1","1","1","0","1","0",0.375342465753425,0.249315068493151,1593
"1","3","0","2","0",313.56,"0",48,"0","1","0","0","0","0","0",10.2739726027397,1.11506849315068,1596
"0","4","0","2","0",333.33,"1",60,"0","1","1","1","0","1","0",1.91780821917808,1.86575342465753,1597
"0","1","0","1","0",366.81,"1",54,"1","0","1","1","1","1","0",0.778082191780822,0.641095890410959,1598
"0","6","0","1","0",1058.33,"1",60,"1","1","1","1","1","1","0",2.74520547945205,2.74246575342466,1601
"1","5","0","2","0",87.14,"0",96,"0","1","1","0","0","0","0",0.446575342465753,0.83013698630137,1603
"0","1","0","2","0",171.42,"0",48,"0","1","1","1","0","1","0",0.857534246575342,0.320547945205479,1605
"0","8","0","2","0",380,"1",66,"0","1","1","1","0","1","0",9.76164383561644,0.263013698630137,1607
"0","2","0","1","0",358.28,"1",54,"1","1","1","0","1","1","0",2.1972602739726,0.926027397260274,1608
"1","4","0","2","0",108,"0",54,"0","1","1","0","0","0","0",0.186301369863014,0.876712328767123,1609
"0","3","0","2","0",395.83,"0",54,"0","1","1","1","0","1","0",1.41095890410959,1.05479452054795,1613
"1","3","0","2","0",133.33,"1",44,"0","1","1","0","0","0","0",0.627397260273973,1.36438356164384,1616
"0","1","0","2","0",271.42,"0",60,"0","1","1","1","0","1","0",2.63561643835616,0.76986301369863,1618
"0","6","0","1","0",2528.86666666667,"1",66,"1","0","1","1","0","1","0",10.0493150684932,0.501369863013699,1619
"0","3","0","1","0",888.888888888889,"1",50,"1","1","1","1","0","1","0",0.0547945205479452,1.78356164383562,1621
"0","3","0","2","0",100,"1",54,"0","1","1","1","0","1","0",0.0931506849315069,0.194520547945205,1622
"0","1","0","1","0",2250,"1",60,"1","1","1","1","0","0","0",12.5534246575342,1.18356164383562,1623
"0","6","0","1","0",2246.56,"1",75,"1","1","1","1","1","1","0",7.21095890410959,2.47397260273973,1624
"0","1","0","2","0",270.68,"1",89.5,"0","1","1","1","0","0","0",0.980821917808219,0.287671232876712,1625
"0","2","0","2","0",282.433,"0",58,"0","1","1","1","1","1","0",9.97808219178082,1.22465753424658,1628
"1","5","0","2","0",132.69,"0",57,"0","1","1","0","0","0","0",8.02739726027397,1.77260273972603,1629
"0","4","0","2","0",60,"1",60,"0","1","1","1","1","0","0",0.70958904109589,0.142465753424658,1631
"0","1","0","2","0",252,"1",66,"0","1","1","1","0","0","0",1.96986301369863,1.21369863013699,1632
"0","3","0","2","0",196,"0",45,"0","1","1","1","0","0","0",2.86849315068493,0.227397260273973,1633
"0","7","0","1","0",285.71,"1",54,"1","0","1","1","0","1","0",3.24383561643836,0.879452054794521,1634
"0","3","0","2","0",433.33,"0",57,"0","1","1","1","0","0","0",2.92054794520548,1.51780821917808,1635
"0","3","0","2","0",185.71,"0",57,"0","1","1","1","0","0","0",0.473972602739726,1.27671232876712,1637
"0","2","0","2","0",120,"1",48,"0","1","1","0","0","1","0",1.14246575342466,1.24657534246575,1641
"0","3","0","2","0",200,"1",48,"0","1","1","0","0","0","0",0.252054794520548,1.22191780821918,1642
"0","2","1","2","0",700,"0",61,"0","1","1","1","0","0","0",17.8054794520548,2.68493150684932,1643
"0","4","0","1","0",700,"0",78,"1","0","1","1","1","1","0",1.04657534246575,0.219178082191781,1644
"0","1","0","1","0",156.66,"1",60,"1","0","1","1","0","1","0",1.63835616438356,0.63013698630137,1645
"1","1","0","2","0",118.68,"0",48,"0","1","1","0","0","0","0",2.13972602739726,1.23287671232877,1646
"0","8","0","1","0",169.32,"0",50,"1","1","1","1","1","1","0",2.45753424657534,0.610958904109589,1647
"0","8","0","2","0",108.68,"0",50,"0","1","1","1","0","1","0",16.6821917808219,1.08219178082192,1648
"0","7","0","1","0",700,"0",72,"1","0","1","1","0","1","0",1.38904109589041,0.704109589041096,1653
"0","2","0","2","0",129.82,"0",84,"0","1","1","1","0","1","0",7.04931506849315,1.13150684931507,1654
"0","2","0","2","0",2224.15,"0",84,"0","1","1","1","0","1","0",6.9041095890411,1.8,1655
"0","3","0","1","0",454,"1",60,"1","1","1","0","1","1","0",3.96164383561644,1.25753424657534,1658
"0","8","0","2","0",333.33,"1",72,"0","1","1","1","0","0","0",1.43287671232877,0.936986301369863,1660
"1","4","0","2","0",323.6,"1",55,"0","1","1","0","0","0","0",8.39452054794521,1.77808219178082,1661
"0","3","0","1","0",142.19,"0",35,"1","1","1","0","1","0","0",0.156164383561644,0.189041095890411,1662
"0","6","0","1","0",425.63,"1",66.7,"1","1","1","1","1","1","0",1.14520547945205,0.712328767123288,1664
"0","3","0","2","0",390.14,"0",66,"0","1","1","1","0","1","0",1.24109589041096,1.34794520547945,1668
"0","1","0","1","0",500,"0",54,"1","0","1","1","0","1","0",18.5753424657534,1.23013698630137,1669
"0","1","0","2","0",210.2,"1",60,"0","1","1","1","0","0","0",1,0.879452054794521,1670
"0","5","0","2","0",266.66,"0",55,"0","1","1","1","1","1","0",0.361643835616438,1.98630136986301,1671
"0","3","0","2","0",650,"0",60,"0","1","1","1","0","1","0",1.06849315068493,0.465753424657534,1672
"0","2","0","1","0",3443.56,"0",55,"1","1","1","1","1","0","0",0.391780821917808,0.186301369863014,1673
"0","1","0","1","0",177.55,"0",78,"1","1","1","1","1","1","0",5.08493150684932,0.164383561643836,1677
"0","1","0","2","0",200,"0",84,"0","1","1","1","0","0","0",0.167123287671233,0.183561643835616,1678
"0","5","0","2","0",271.428571428571,"0",75,"0","1","1","1","0","0","0",1.38630136986301,0.989041095890411,1679
"0","7","0","2","0",400,"1",55,"0","1","1","1","0","0","0",0.254794520547945,0.164383561643836,1680
"0","2","0","2","0",151.72,"0",66,"0","1","1","1","0","0","0",9.77260273972603,1.13150684931507,1681
"0","7","0","2","0",241.41,"1",60,"0","1","1","1","0","1","0",1.1013698630137,1.4027397260274,1682
"1","5","0","2","0",261.78,"1",48,"0","1","1","0","0","0","0",1.53972602739726,1.17260273972603,1683
"0","6","0","2","0",380.584666666667,"1",11,"0","1","1","1","0","1","0",15.4876712328767,0.383561643835616,1684
"0","2","0","2","0",460.6,"1",57.5,"0","1","1","1","0","1","0",0.931506849315068,0.531506849315069,1686
"1","3","0","2","0",167,"0",30,"0","1","1","0","0","0","0",0.473972602739726,1.26301369863014,1687
"1","3","0","2","0",518.97,"0",54,"0","1","1","0","0","0","0",0.693150684931507,2.09315068493151,1688
"0","1","0","1","0",188.7,"0",40,"1","1","1","1","1","1","0",0.578082191780822,1.37534246575342,1690
"0","1","0","2","0",457.142857142857,"0",60.5,"0","1","1","1","0","1","0",5.76986301369863,0.83013698630137,1692
"0","6","0","2","0",171.428571428571,"0",54,"0","1","1","0","0","1","0",9.10958904109589,1.28767123287671,1693
"0","5","0","2","0",550,"0",60,"0","1","1","1","0","1","0",1.46575342465753,0.506849315068493,1694
"0","1","0","1","0",230.41,"0",104,"1","1","1","1","1","1","0",3.1972602739726,1.73698630136986,1698
"1","3","0","2","0",229.4,"1",45,"0","1","1","0","0","0","0",5.82191780821918,0.605479452054794,1699
"0","2","0","2","0",159.24,"0",63,"0","1","1","1","1","1","0",1.26301369863014,0.117808219178082,1701
"0","5","0","2","0",300.28,"0",70,"0","1","1","1","0","0","0",6.44657534246575,0.901369863013699,1710
"1","3","0","2","0",351.18,"1",40,"0","1","1","0","0","0","0",0.868493150684931,0.564383561643836,1711
"1","3","0","2","0",117.98,"1",48,"0","1","1","0","0","0","0",6.11232876712329,0.172602739726027,1712
"1","3","0","2","0",207.82,"1",50,"0","1","1","0","0","0","0",0.627397260273973,0.0958904109589041,1713
"1","3","0","2","0",358.46,"1",48,"0","1","1","0","0","1","0",0.452054794520548,1.26027397260274,1715
"0","3","0","2","0",483.333333333333,"1",65,"0","1","1","1","0","1","0",0.271232876712329,1.43013698630137,1716
"0","3","0","1","0",666.666666666667,"1",45,"1","1","1","1","1","1","0",0.208219178082192,1.15068493150685,1717
"0","2","0","2","0",266.666666666667,"0",66,"0","1","1","1","0","0","0",1.38082191780822,0.589041095890411,1718
"0","2","0","1","0",86.49,"0",72,"1","0","1","1","0","1","0",3.35068493150685,0.145205479452055,1722
"0","4","0","2","0",890,"0",54,"0","1","1","1","0","0","0",3.30958904109589,0.131506849315068,1723
"0","1","0","2","0",266.666666666667,"1",72,"0","1","1","0","0","0","0",0.391780821917808,0.205479452054795,1728
"0","3","0","2","0",250.89,"0",57,"0","1","1","1","0","1","0",0.816438356164384,0.424657534246575,1739
"0","4","0","2","0",618.5,"0",42.5,"0","1","1","1","0","0","0",8.30684931506849,0.652054794520548,1740
"1","3","0","2","0",212.3,"0",56,"0","1","1","0","0","0","0",4.02739726027397,0.56986301369863,1744
"0","3","1","2","0",650,"0",48,"0","1","1","1","0","1","0",0.342465753424658,0.175342465753425,1745
"0","3","0","2","0",299.99,"0",45,"0","1","1","1","0","1","0",1.03561643835616,0.443835616438356,1747
"0","1","0","2","0",500,"0",72,"0","1","1","1","0","0","0",3.56986301369863,0.589041095890411,1748
"0","1","0","2","0",266.666666666667,"0",72,"0","1","1","1","0","0","0",2.84109589041096,0.471232876712329,1749
"0","1","0","2","0",916.666666666667,"1",60,"1","0","1","1","1","1","0",10.0657534246575,0.410958904109589,1752
"0","1","0","2","0",233.333333333333,"1",44,"0","1","1","0","0","0","0",-0.0465753424657534,1.15616438356164,1754
"0","3","0","2","0",255.33,"1",60,"0","1","1","1","0","1","0",1.83561643835616,0.668493150684932,1755
"0","5","0","2","0",300,"0",66,"0","1","1","1","0","0","0",1.9041095890411,1.01369863013699,1757
"0","2","0","2","0",720,"0",72,"0","1","1","1","0","1","0",10.8438356164384,0.468493150684932,1760
"0","1","0","2","0",357.14,"0",84,"0","1","1","1","0","1","0",5.36438356164384,0.758904109589041,1761
"1","3","0","2","0",143.18,"1",115.5,"0","1","1","0","0","0","0",4.22739726027397,0.761643835616438,1764
"0","3","0","2","0",42.17,"0",64,"0","1","1","0","1","0","0",9.90958904109589,0.797260273972603,1766
"0","1","0","2","0",274.98,"0",66,"0","1","1","1","0","1","0",1.53972602739726,0.391780821917808,1772
"0","3","0","2","0",210,"1",54,"0","1","1","1","0","1","0",4.41643835616438,1.63013698630137,1778
"0","1","0","2","0",383.69,"0",54,"0","1","1","0","0","0","0",1.06027397260274,0.402739726027397,1781
"0","3","0","2","0",1600,"0",63,"0","1","1","1","0","1","0",1.28767123287671,1.32054794520548,1782
"0","3","0","2","0",346.162753733333,"1",42.5,"0","1","1","0","0","0","0",1.5013698630137,0.753424657534247,1785
"0","1","0","2","0",465.88,"1",45,"0","1","1","1","0","1","0",5.96164383561644,1.05479452054795,1787
"0","2","1","1","0",465.39,"1",63,"1","1","1","1","1","1","0",0.306849315068493,0.657534246575342,1788
"0","3","1","3","1",1400,"0",50,"0","1","1","0","0","0","0",4.5041095890411,0.747945205479452,1790
"0","6","0","2","0",350.466666666667,"0",60,"0","1","1","1","0","1","0",0.498630136986301,1.55616438356164,1791
"0","1","0","1","0",152.32,"0",48,"1","1","1","0","1","1","0",10.1890410958904,1.00547945205479,1792
"0","5","0","2","0",600,"0",66,"0","1","1","1","0","1","0",4.48767123287671,0.246575342465753,1794
"0","3","1","2","0",453.33,"0",54,"0","1","1","1","0","1","0",3.65479452054795,0.66027397260274,1795
"0","3","0","1","0",500,"1",50,"1","1","1","1","1","1","0",0.295890410958904,0.819178082191781,1796
"1","7","0","2","0",138.88,"0",48,"0","1","1","0","0","0","0",3.3041095890411,0.210958904109589,1797
