"lt_convenio_train.id","lt_convenio_train.antig_anos","lt_convenio_train.horas","lt_convenio_train.sueldo_diario_integrado","lt_convenio_train.tipo_de_abogado","lt_convenio_train.trab_base","lt_convenio_train.gen","lt_convenio_train.reinstalacion_t","lt_convenio_train.indem_const_t","lt_convenio_train.sal_caidos_t","lt_convenio_train.rec_hr_extra","lt_convenio_train.rec_20_d_ias_t","lt_convenio_train.sarimssinfo","lt_convenio_train.cod_imss","lt_convenio_train.y"
2014,-0.274786904157445,1.54194050980689,0.124318820385469,"0","0","0","1","1","1","1","0","0","0",15000
1,0.312219682300079,1.07039654341955,0.870292823676463,"0","0","0","1","0","1","1","0","1","1",33000
1940,-0.735919913312737,-0.265644694677888,-0.825888374480259,"1","0","1","0","1","1","0","0","0","0",13500
1677,0.331584848038884,1.54194050980689,-0.592684800715065,"0","0","0","1","1","1","1","1","1","0",6000
1929,2.77885766828035,0.127308610644889,4.4327695176221,"0","0","0","0","1","1","1","0","1","0",40000
537,-0.702030873269829,1.54194050980689,0.883790994383988,"0","1","1","0","1","1","1","0","1","0",45000
227,-0.539847610207337,-0.344235355742444,1.95698448638791,"0","1","0","0","1","1","0","0","0","1",12000
485,-0.612466981727856,-0.108463372548778,-0.89255226499035,"1","0","0","0","1","1","0","0","0","0",5000
195,0.677132024190684,1.07039654341955,0.789944028871983,"0","0","0","1","1","1","0","1","1","1",69950
1804,-0.432128875785235,0.598852577032221,-0.58614912517486,"0","0","0","0","1","1","1","0","1","0",11000
1623,1.98125490441333,0.127308610644889,4.93582980063102,"0","0","1","1","1","1","1","0","0","0",48000
2214,0.0241628419353556,-1.28732328851711,-0.27374383435306,"0","0","1","1","1","0","1","1","0","0",30000
2113,-0.709292810421881,-1.05155130532344,-0.502492478260236,"1","0","0","0","1","1","0","0","0","0",52000
1694,-0.467833400116157,0.127308610644889,0.400871262529573,"0","0","0","0","1","1","1","0","1","0",25000
2082,-0.631832147466661,1.07039654341955,0.177297806601172,"0","0","1","0","1","1","1","0","1","0",15000
2210,1.10135018615638,0.913215221290442,-0.25269629149093,"0","0","0","1","1","1","1","0","1","0",25000
574,0.303142260860014,0.598852577032221,-0.184378474925766,"0","0","0","1","1","1","1","1","1","0",50000
1991,3.71141143088968,-1.28732328851711,-0.108191171485662,"1","0","0","0","1","1","0","0","1","0",10000
1544,-0.596127623135739,0.127308610644889,-0.666177805259003,"0","0","0","0","1","1","1","0","0","0",4000
119,-0.530165027337935,-0.344235355742444,-0.795104008874558,"0","0","0","0","1","1","0","0","1","1",17000
1680,-0.7353147518834,-0.265644694677888,0.000727862108856885,"0","0","1","0","1","1","1","0","0","0",26219
1808,-0.237266895538511,1.07039654341955,-0.367404066278202,"0","0","1","0","1","1","1","0","0","0",11000
1260,0.629324271273009,0.598852577032221,0.712076123150111,"0","0","0","1","1","1","1","0","1","0",47500
1570,-0.709292810421881,0.127308610644889,0.827726981010532,"0","0","0","1","1","1","1","1","1","0",100000
291,0.200869979301951,-1.05155130532344,-0.417235257743929,"1","0","0","0","1","1","0","0","0","0",13000
1669,3.31139972609749,-0.344235355742444,0.267490129056001,"0","0","0","1","0","1","1","0","1","0",22500
1246,1.45839542946559,0.205899271709444,-0.0970938611806609,"0","0","0","0","1","1","1","0","0","0",30000
1343,-0.285074648456185,-0.815779322129776,-0.787181169546228,"1","0","1","0","1","1","0","0","0","0",9000
308,-0.4412062972253,-0.344235355742444,-0.835127240992195,"0","0","1","0","1","1","1","0","0","0",7500
1603,-0.692953451829764,2.95657240896888,-0.833864566261978,"1","0","0","0","1","1","0","0","0","0",4000
1249,-0.62699085603196,-0.344235355742444,-0.638968054030395,"1","0","1","0","1","1","0","0","0","0",6000
942,0.304957745148027,0.598852577032221,-0.212681951448858,"0","0","0","0","1","1","1","0","1","0",9000
1328,-0.535611480201974,0.127308610644889,0.223020859155912,"0","0","0","0","1","1","1","0","0","0",12000
1801,-0.663905703221556,1.30616852661322,-0.594525460357,"1","0","0","0","1","1","0","0","0","0",6000
873,-0.778281213366373,-0.344235355742444,0.0489584799729005,"0","0","1","0","1","1","1","0","1","0",13000
2060,-0.75831088619823,1.07039654341955,0.356410884705049,"0","0","0","0","1","1","1","0","1","0",8000
1761,0.393311313831324,2.01348447619422,-0.113606445504689,"0","0","0","0","1","1","1","0","1","0",35000
931,-0.31472755849373,0.166603941177166,-0.44983360676487,"0","1","0","0","1","1","0","0","0","0",20000
1682,-0.548319870218065,0.127308610644889,-0.422330417042619,"0","0","1","0","1","1","1","0","1","0",3000
1208,-0.236056572679835,0.598852577032221,-0.746206485343147,"0","0","0","0","1","1","1","0","1","0",10000
1828,-0.22455850552242,-0.658598000000665,0.178551589255823,"0","0","0","0","1","1","1","0","0","0",5350
2135,-0.360719827123392,2.01348447619422,0.356410884705049,"0","0","0","0","1","1","1","0","1","0",11000
1785,-0.459966301534767,-1.24802795798483,-0.14288959649402,"0","0","1","0","1","1","0","0","0","0",10000
11,0.11070092633064,-0.187054033613333,-0.177122541264804,"0","0","0","0","1","1","1","0","1","1",35000
124,-0.2917314241789,-0.265644694677888,-0.0882106776913209,"0","0","1","0","1","1","1","1","1","1",36000
184,0.16758610068838,-0.265644694677888,-0.291750287371992,"0","0","0","1","0","1","1","0","1","1",35000
1198,-0.29415206989625,0.913215221290442,0.332686827097883,"0","0","0","0","1","1","1","0","1","0",12851.33
347,3.61942689363036,0.598852577032221,-0.354955160487335,"0","0","1","1","0","1","0","0","0","0",125000
1244,-0.360719827123392,0.913215221290442,-0.137988516703658,"0","0","0","0","1","1","1","0","0","0",39000
1607,1.36459540791826,0.598852577032221,-0.0526245912805719,"0","0","1","0","1","1","1","0","1","0",31156
1152,-0.585234717407662,-1.05155130532344,-0.741031297364372,"1","0","1","0","1","1","0","0","0","0",8000
147,-0.0278810409876826,0.127308610644889,-0.228821068599161,"0","0","0","0","1","1","1","0","1","1",24000
557,-0.113208802524292,0.598852577032221,0.100550302400478,"0","0","0","1","0","1","1","0","0","0",10000
98,-0.669352156085595,-0.658598000000665,-0.532796671785431,"0","0","1","1","1","1","1","1","0","1",5000
1766,1.39727412510249,0.44167125490311,-0.953827557708109,"0","0","0","0","1","1","0","1","0","0",22500
1698,-0.0853713767747596,3.58529769748533,-0.451674266406805,"0","0","0","1","1","1","1","1","1","0",7000
721,-0.613072143157193,-0.658598000000665,-0.399415538311859,"0","0","1","1","1","1","1","0","1","0",45000
364,1.30528958784317,0.127308610644889,-0.113606445504689,"0","0","0","0","1","1","1","0","1","0",37822.38
1850,0.0108492904899273,-0.658598000000665,-0.621717427434479,"0","0","0","0","1","1","1","0","0","0",15000
379,0.161534486395003,-0.855074652662054,-0.621717427434479,"0","0","1","0","1","1","1","0","1","0",26528.28
718,0.488321658237336,0.598852577032221,-0.532796671785431,"0","0","0","0","1","1","1","0","1","0",5000
2184,-0.510194700169793,1.07039654341955,-0.675087664975038,"0","0","0","0","1","1","1","0","1","0",10500
37,-0.736525074742075,-0.658598000000665,-0.696695408597757,"1","0","0","0","1","1","0","0","0","1",7000
1015,0.127645446352094,-4.41130206583319,0.164759980054656,"0","0","1","0","1","0","1","0","0","0",10000
248,-0.772229599072996,-1.05155130532344,-0.710638183083527,"0","0","0","1","0","1","1","0","1","0",7500
1567,-0.548925031647402,1.54194050980689,1.53938594163329,"1","0","1","0","1","1","0","0","0","0",96000
1875,2.9579854513643,0.598852577032221,0.230730288670685,"0","0","1","1","1","1","1","1","1","0",50000
855,-0.417605001481131,-0.108463372548778,-0.441163833089087,"0","0","0","0","1","1","1","0","1","0",21000
1557,-0.282654002738835,0.127308610644889,-0.195315727870599,"0","0","0","1","1","1","1","1","1","0",20000
23,0.117962863482692,-0.855074652662054,-0.399415538311859,"0","0","1","1","1","1","0","0","1","1",17000
1528,-0.694768936117777,0.127308610644889,-0.557338800344569,"0","0","1","0","1","1","1","0","0","0",14898
2257,-0.00972619810755293,-0.462121347339277,-0.527141311726152,"0","0","0","1","1","1","0","1","1","0",20000
1123,-0.65785408892818,1.30616852661322,-0.136948143862564,"1","0","0","0","1","1","0","0","0","0",28000
2245,-0.475095337268208,0.834624560225887,-0.0704176344859465,"0","1","0","0","1","1","1","0","0","0",10000
796,-0.467833400116157,0.598852577032221,0.801014662950289,"0","0","1","0","1","1","1","0","1","0",36000
24,-0.481146951561585,-0.422826016806999,-0.787181169546228,"1","0","1","0","1","1","0","0","0","1",7000
251,-0.502327601588403,0.127308610644889,0.744087595183769,"0","0","0","0","1","1","1","0","0","0",12000
1688,-0.638488923189375,-0.344235355742444,0.318094931095874,"1","0","0","0","1","1","0","0","0","0",12000
230,-0.572526327391571,0.127308610644889,-0.32967625995282,"0","0","1","0","1","1","1","0","0","1",14000
1687,-0.686901837536387,-2.23041122129177,-0.620828219877989,"1","0","0","0","1","1","0","0","0","0",9600
876,-0.447863072948014,1.46334984874233,-0.132653271364715,"0","0","0","0","1","1","1","0","1","0",13000
1579,-0.363140472840743,-0.58000733893611,-0.496863794427651,"0","0","0","0","1","1","0","0","1","0",19000
1718,-0.486593404425624,0.598852577032221,-0.354955160487335,"0","0","0","0","1","1","1","0","0","0",15000
1853,-0.505353408735091,-1.28732328851711,-0.368391086665906,"1","0","1","0","1","1","0","0","0","0",8000
2038,1.8136251884868,-0.658598000000665,0.0231625687591118,"0","0","1","1","0","1","0","0","0","0",75000
1301,-0.469043722974832,0.913215221290442,0.267490129056001,"0","0","0","0","1","1","1","0","1","0",20000
1643,3.14134936445361,0.205899271709444,0.801014662950289,"0","1","0","0","1","1","1","0","0","0",45000
1529,-0.508379215881779,-0.658598000000665,0.889953202750467,"0","0","0","0","1","1","0","0","0","0",25613.18
1619,1.42813735799871,0.598852577032221,5.67974084239096,"0","0","1","1","0","1","1","0","1","0",125000
2091,-0.401265642889015,-0.815779322129776,-0.662709895788691,"0","0","1","0","1","1","1","0","1","0",12129
2182,0.689840414206775,0.598852577032221,0.550791656553868,"0","0","0","1","1","1","1","1","1","0",80000
1585,-0.637883761760037,-0.344235355742444,-0.5571787429844,"1","0","1","0","1","1","0","0","0","0",9388.58
49,-0.298388199901614,0.205899271709444,4.26892413326316,"0","1","0","1","1","1","1","0","1","1",60000
599,-0.769203791926308,-2.07322989916266,-0.42505139216548,"1","0","1","0","1","1","0","0","1","0",4000
1613,-0.47993662870291,-0.344235355742444,-0.0103961244228391,"0","0","0","0","1","1","1","0","1","0",40000
997,0.070760271994355,0.913215221290442,-0.598153427187482,"0","0","1","0","1","1","1","0","1","0",3000
290,-0.136204936839123,-1.28732328851711,-0.445618762947105,"1","0","0","0","1","1","0","0","0","0",2000
1634,-0.0750836324760195,-0.344235355742444,-0.304154732785034,"0","0","1","1","0","1","1","0","1","0",12500
1003,-0.154359779719252,-0.344235355742444,0.267490129056001,"0","1","1","0","1","1","0","0","1","0",20000
1551,-0.643330214624076,-0.344235355742444,-0.689332770030016,"0","0","1","0","1","1","1","0","1","0",5000
930,0.303747422289352,-0.658598000000665,-0.659001900278125,"1","0","1","0","1","1","0","0","0","0",9000
719,-0.222743021234407,-1.05155130532344,-0.765146606296394,"0","0","1","1","1","1","1","0","0","0",60000
601,-0.747417980470153,1.07039654341955,-0.221591811164893,"0","0","1","0","1","1","1","0","0","0",6500
1935,0.326743556604182,1.07039654341955,-0.372739311617145,"0","0","0","0","1","1","1","0","0","0",30000
1859,-0.286284971314861,0.520261915967665,-0.266034404838287,"0","0","0","0","1","1","1","0","0","0",13500
39,2.18216849895343,-1.05155130532344,1.10117556571922,"0","1","1","1","1","1","0","1","0","1",120000
1200,-0.260263029853341,-1.05155130532344,-0.563394303804269,"0","0","1","1","1","1","1","1","1","0",11933
2291,-0.605205044575804,-0.265644694677888,1.68309077483772,"0","0","0","0","1","1","1","0","0","0",155000
