"estandarizados_duracion_convenio.id","estandarizados_duracion_convenio.antig_anos","estandarizados_duracion_convenio.horas","estandarizados_duracion_convenio.sueldo_diario_integrado","estandarizados_duracion_convenio.tipo_de_abogado","estandarizados_duracion_convenio.trab_base","estandarizados_duracion_convenio.gen","estandarizados_duracion_convenio.reinstalacion_t","estandarizados_duracion_convenio.indem_const_t","estandarizados_duracion_convenio.sal_caidos_t","estandarizados_duracion_convenio.rec_hr_extra","estandarizados_duracion_convenio.rec_20_d_ias_t","estandarizados_duracion_convenio.sarimssinfo","estandarizados_duracion_convenio.cod_imss","estandarizados_duracion_convenio.y"
407,-0.0593116836717568,-0.736872644100866,-0.481648562912327,"1","0","0","0","1","1","0","0","0","0",1.56712328767123
408,-0.692092944984917,0.125529785315588,0.355147273943841,"0","1","0","1","1","1","1","1","1","0",0.547945205479452
409,0.49498508011419,1.06633243558808,-0.516004521761145,"0","0","1","0","1","1","1","0","0","0",0.786301369863014
410,-0.660208617864487,-1.7560755152294,-0.595755361827207,"1","0","1","0","1","1","0","0","1","0",0.49041095890411
412,-0.443149929390786,-1.44247463180524,-0.254648867198681,"0","0","1","0","1","1","0","0","1","0",0.504109589041096
413,-0.635069052250301,3.06553806741713,-0.220052656889382,"0","0","0","1","0","1","1","0","0","0",0.978082191780822
415,-0.412491922544219,-0.658472423244824,-0.612041881885094,"0","0","0","0","1","1","1","0","1","0",0.142465753424658
418,-0.763219520868955,-0.815272864956907,-0.701820059222821,"1","0","0","0","1","1","0","0","0","0",1.76986301369863
419,0.423858504230153,0.595931110451835,1.13868315545543,"0","0","0","1","1","1","1","1","1","0",2.21917808219178
421,0.180433929868404,0.125529785315588,0.121357313268173,"0","0","1","0","1","1","1","0","1","0",0.504109589041096
425,-0.722750951831485,-0.227271208536598,-0.429166263610885,"0","0","0","0","1","1","1","0","0","0",0.893150684931507
426,-0.289246735021016,-0.344871539820659,-0.435140938088642,"0","0","1","0","1","1","1","0","1","0",0.306849315068493
427,0.108694193847435,-1.05047352752503,-0.58621484988336,"0","0","0","0","1","1","0","0","1","0",0.515068493150685
428,-0.645492774578134,0.595931110451835,-0.380629146186819,"0","0","1","0","1","1","1","0","0","0",0.526027397260274
430,-0.688413984163329,0.595931110451835,0.728232502443792,"0","0","0","1","1","1","1","1","1","0",1.86027397260274
433,-0.72949571333773,-0.344871539820659,-0.331409208822438,"0","0","1","1","1","1","1","1","1","0",0.717808219178082
434,-0.649171735399722,-0.658472423244824,-0.325624206550324,"0","0","0","1","1","1","1","0","0","0",0.427397260273973
435,-0.200338515165969,-0.266471318964618,0.961804383387127,"0","0","0","0","1","1","1","0","1","0",0.967123287671233
437,-0.0519537620285805,0.595931110451835,-0.377878899204994,"0","0","0","0","1","1","1","1","0","0",0.16986301369863
441,0.542811570794836,0.360730447883712,2.01314789235232,"0","1","0","0","1","1","1","0","1","0",1.63287671232877
445,0.00568329084296702,-0.815272864956907,-0.595186345210278,"1","0","1","0","1","1","0","0","0","0",1.05753424657534
447,0.102562592478122,0.125529785315588,-0.00509714623407256,"0","0","0","0","1","1","1","0","1","0",1.95890410958904
448,-0.36343911158971,-0.658472423244824,-0.694195236555969,"1","0","1","0","1","1","0","0","0","0",0.452054794520548
449,-0.46277105377259,-0.462471871104721,0.43747765600665,"0","1","1","0","1","1","1","0","0","0",0.205479452054795
451,-0.63016377115485,0.360730447883712,-0.478746578165988,"0","0","1","0","1","1","1","0","1","0",0.167123287671233
452,-0.509984384316304,-0.266471318964618,-0.0683148923749132,"0","0","1","0","1","1","0","0","1","0",0.205479452054795
453,-0.421076164461258,-1.44247463180524,-0.496613699937566,"1","0","1","0","1","1","1","0","0","0",0.723287671232877
462,0.835288956111093,2.00713508586058,-0.229536267171536,"0","0","0","0","1","1","1","0","0","0",0.454794520547945
464,-0.737466795117838,-0.658472423244824,0.850548314418905,"0","0","1","0","1","1","1","0","0","0",0.317808219178082
466,0.261984228080274,0.595931110451835,-0.435027134765256,"0","0","0","0","1","1","1","1","1","0",0.180821917808219
467,-0.257362407900585,0.125529785315588,13.4320297368796,"0","0","1","1","0","1","1","0","1","0",0.961643835616438
468,-0.585403081158861,-0.266471318964618,0.772565219309436,"0","0","0","1","1","1","1","0","1","0",1.18630136986301
469,-0.665113898959938,0.125529785315588,-0.656298729868481,"0","0","1","0","1","1","1","0","0","0",0.517808219178082
470,-0.334620585153936,-0.344871539820659,-0.38443523511339,"0","0","0","1","0","1","0","0","0","0",0.282191780821918
473,0.0835546282332494,1.45833353986829,-0.0737395174563055,"0","0","1","0","1","1","1","1","1","0",0.227397260273973
474,-0.568234597324783,-0.815272864956907,0.00467097235654644,"0","0","1","1","1","1","1","1","1","0",0.397260273972603
475,6.59470212230733,0.125529785315588,-0.705071673068229,"0","1","1","0","1","1","1","0","1","0",1.61095890410959
478,-0.404520840764111,0.595931110451835,-0.321211166565695,"0","0","1","1","1","1","1","1","1","0",0.578082191780822
479,-0.701290347038888,0.125529785315588,-0.16620471770731,"1","0","0","0","1","1","0","0","0","0",1.88219178082192
482,-0.51243702486403,0.125529785315588,0.311029518911259,"0","1","0","0","1","1","1","0","1","0",0.473972602739726
483,-0.66143493813835,0.125529785315588,-0.0808395803542117,"0","0","1","0","1","1","1","0","0","0",0.161643835616438
485,-0.61667424814236,-0.109670877252536,-0.703451240191352,"1","0","0","0","1","1","0","0","0","0",0.224657534246575
486,0.927876136787728,1.06633243558808,-0.201180272427895,"0","0","0","1","1","1","1","0","0","0",2.09041095890411
487,-0.0200694349081499,-0.462471871104721,0.00587855206580741,"0","0","0","0","1","1","1","0","1","0",2.86575342465753
489,-0.655916496905967,0.125529785315588,0.311029518911259,"0","0","0","1","0","1","1","0","1","0",0.679452054794521
490,-0.663887578686075,0.517530889595794,0.224376416961746,"0","0","0","0","1","1","1","0","1","0",1.17534246575342
491,0.317781800541028,1.06633243558808,-0.385067475798867,"0","0","0","0","1","1","1","0","0","0",0.506849315068493
493,0.0559624220713383,-1.28567419009315,-0.697495532934159,"1","0","1","0","1","1","0","0","0","0",1.22739726027397
498,0.0234649348139764,0.125529785315588,0.184581381815869,"0","0","1","0","1","1","1","0","0","0",0.550684931506849
501,-0.682282382794016,-0.658472423244824,-0.16620471770731,"1","0","0","0","1","1","0","0","0","0",0.476712328767123
502,-0.582950440611136,-0.344871539820659,-0.339275186150751,"0","0","0","0","1","1","1","0","0","0",1.85479452054795
503,-0.674924461150839,0.125529785315588,-0.487224925758234,"1","0","0","0","1","1","1","0","0","0",0.780821917808219
504,-0.54861347294298,-1.83447573608544,-0.592701639316354,"1","0","1","0","1","1","0","0","0","0",0.53972602739726
506,-0.685961343615604,-2.22647684036565,-0.283270403030223,"0","0","0","0","1","1","1","0","1","0",0.287671232876712
509,-0.61667424814236,0.125529785315588,0.16835808582653,"0","0","1","0","1","1","1","0","1","0",1.62739726027397
511,0.184112890689992,-3.01047904892606,-0.690857005736651,"0","0","1","0","1","1","0","0","0","0",0.747945205479452
516,-0.502626462673128,1.06633243558808,-0.441551858639378,"0","0","1","1","1","1","1","1","1","0",0.424657534246575
518,-0.279436172830114,1.73273431286443,-0.470514804441078,"0","0","1","0","1","1","1","0","1","0",0.501369863013699
519,-0.662661258412212,-0.0312706563964944,1.0697183414836,"0","0","0","0","1","1","1","0","1","0",0.334246575342466
520,-0.708648268682064,-0.0312706563964944,-0.14960839971354,"0","0","0","0","1","1","1","0","1","0",0.334246575342466
521,-0.206470116535283,-1.05047352752503,-0.447659303661086,"0","0","0","1","0","1","0","0","0","0",0.46027397260274
522,1.60664440837074,-0.188071098108577,-0.720768312566566,"0","0","0","0","1","1","0","0","0","0",1.84931506849315
523,-0.755861599225779,1.53673376072433,-0.0367028581010654,"0","0","1","0","1","1","1","0","1","0",1.28219178082192
524,0.0945915106980139,-1.05047352752503,-0.428692083096777,"0","0","1","0","1","1","0","0","1","0",2.19178082191781
526,-0.662048098275281,-1.7560755152294,-0.708439619199765,"1","0","1","0","1","1","0","0","0","0",1.17534246575342
527,-0.2733045714608,1.06633243558808,-0.447659303661086,"0","0","0","0","1","1","1","0","1","0",0.493150684931507
529,-0.502013302536197,0.125529785315588,-0.0683148923749132,"0","0","1","0","1","1","1","0","1","0",0.498630136986301
530,-0.643040134030409,0.595931110451835,-0.457939537206941,"0","0","1","0","1","1","1","0","0","0",0.701369863013699
533,-0.640587493482683,1.06633243558808,-0.32120484415884,"0","0","1","0","1","1","1","0","0","0",0.449315068493151
534,-0.544934512121392,0.595931110451835,-0.456611831767439,"0","0","0","0","1","1","1","0","1","0",1.3041095890411
537,-0.707421948408201,1.53673376072433,0.559557009965395,"0","1","1","0","1","1","1","0","1","0",1.84931506849315
539,-0.797556488537111,-0.188071098108577,-0.523490251477192,"0","0","0","1","1","1","0","1","1","0",1.86575342465753
540,-0.637521692798027,0.125529785315588,-0.535970682608507,"0","0","0","0","1","1","1","0","1","0",0.619178082191781
541,-0.742372076213289,-0.188071098108577,-0.510877049801926,"0","0","1","0","1","1","1","0","0","0",1.14246575342466
542,0.229486740822912,-0.815272864956907,0.563919470695186,"0","0","1","0","1","1","1","0","0","0",2.59178082191781
543,-0.703742987586613,-0.972073306668989,-0.36152915507856,"1","0","1","0","1","1","1","0","0","0",0.786301369863014
544,-0.779774844566101,0.0863296748875674,-0.657190189235003,"1","0","0","0","1","1","0","0","0","0",0.517808219178082
550,0.894152329256504,2.00713508586058,0.0265212104466299,"0","0","0","0","1","1","1","0","1","0",0.265753424657534
552,-0.574366198694097,0.125529785315588,-0.256811130343012,"0","0","0","1","1","1","1","1","0","0",2.82465753424658
553,-0.646719094851997,0.125529785315588,1.0697183414836,"0","0","1","0","1","1","1","0","1","0",1.43561643835616
556,2.24739675146401,1.53673376072433,0.86107891527621,"0","0","0","1","1","1","1","1","1","0",1.08219178082192
557,-0.110817135173991,0.595931110451835,0.00266044697672972,"0","0","0","1","0","1","1","0","0","0",0.849315068493151
558,-0.54432135198446,-0.344871539820659,-0.226615315204633,"0","0","1","0","1","1","1","0","0","0",0.504109589041096
560,3.8544894703611,-1.44247463180524,-0.512754804637793,"1","1","1","0","1","1","0","0","0","0",1.44109589041096
561,2.46997388117009,-0.109670877252536,-0.605732119844034,"0","0","1","0","1","1","1","0","0","0",0.86027397260274
562,-0.430273566515228,-0.658472423244824,-0.397491005268489,"1","0","1","0","1","1","1","0","0","0",0.520547945205479
563,-0.444376249664649,-0.815272864956907,0.045777997244887,"0","0","0","0","1","1","0","0","0","0",1.25205479452055
564,-0.457865772677139,0.125529785315588,2.08129711583988,"0","1","1","0","1","1","1","0","1","0",1.26301369863014
567,-0.48975009979757,-0.815272864956907,-0.430531903491515,"1","0","1","0","1","1","0","0","0","0",0.53972602739726
568,0.243589423972334,-0.109670877252536,0.617065622716379,"0","0","0","0","1","1","1","0","0","0",2.07123287671233
570,-0.246938685572752,1.06633243558808,-0.0683148923749132,"0","0","1","0","1","1","1","0","1","0",0.205479452054795
571,-0.0715748864103839,0.125529785315588,-0.447659303661086,"0","0","0","1","1","1","1","1","1","0",0.578082191780822
572,-0.0225220754558753,1.06633243558808,0.0265212104466299,"0","0","0","0","1","1","1","0","1","0",0.186301369863014
574,0.311037039034783,0.595931110451835,-0.199928435870651,"0","0","0","1","1","1","1","1","1","0",1.76438356164384
576,-0.278209852556251,-0.854472975384927,-0.430019788536279,"0","0","0","0","1","1","1","0","0","0",0.887671232876712
577,-0.754635278951916,-2.6968781655019,-0.546649227786212,"1","0","1","0","1","1","1","0","1","0",0.868493150684931
578,1.56617583933327,0.282330227027671,-0.256981835328091,"0","0","1","1","1","1","1","0","0","0",0.238356164383562
579,-0.797556488537111,0.125529785315588,-0.200459518046451,"0","0","0","0","1","1","1","1","1","0",0.882191780821918
580,-0.70251666731275,0.360730447883712,-0.50186762003388,"0","0","1","0","1","1","1","0","0","0",0.158904109589041
581,-0.398389239394797,0.125529785315588,-0.605732119844034,"0","0","1","0","1","1","1","0","1","0",1.22739726027397
584,1.00513431404108,0.517530889595794,4.81305105761443,"0","1","0","0","1","1","1","1","0","0",0.978082191780822
585,-0.517955466096412,-0.266471318964618,-0.250931291968077,"1","0","1","0","1","1","0","0","0","0",1.00547945205479
586,0.202507694797933,-1.05047352752503,-0.528099286074319,"1","0","0","0","1","1","0","0","0","0",0.13972602739726
587,0.645209313662373,-0.815272864956907,-0.253833276714416,"0","0","1","1","1","1","0","1","1","0",1.15616438356164
589,-0.0396905592899534,-0.266471318964618,-0.21735931156925,"0","0","0","0","1","1","1","1","0","0",0.29041095890411
590,-0.490976420071432,1.45833353986829,-0.169941260158479,"0","0","1","0","1","1","1","1","1","0",0.287671232876712
591,0.699167405712332,-1.05047352752503,-0.319953007601596,"0","0","1","0","1","1","1","1","1","0",0.208219178082192
593,0.328205522868861,0.595931110451835,-0.167760029793583,"0","0","0","1","1","1","1","1","0","0",2.07397260273973
597,-0.528992348561176,-0.658472423244824,0.899373733595549,"1","0","0","0","1","1","0","0","0","0",0.589041095890411
599,-0.775482723607582,-2.06967639865357,-0.371050699801843,"1","0","1","0","1","1","0","0","1","0",0.950684931506849
601,-0.753408958678053,1.06633243558808,-0.226387708557861,"0","0","1","0","1","1","1","0","0","0",0.156164383561644
604,2.03524334408576,-0.344871539820659,-0.451604485538462,"0","0","0","0","1","1","1","0","0","0",1.87123287671233
607,-0.013324673401905,0.595931110451835,-0.167760029793583,"0","0","0","1","1","1","1","1","1","0",2.05753424657534
608,-0.499560661988471,0.125529785315588,-0.462586506245197,"0","0","0","0","1","1","1","0","1","0",0.712328767123288
609,-0.0593116836717568,0.125529785315588,0.121357313268173,"0","0","1","0","1","1","1","0","1","0",1.58082191780822
610,-0.635682212387233,1.06633243558808,-0.430588805153208,"0","0","0","0","1","1","1","1","1","0",0.920547945205479
611,-0.550452953353774,0.125529785315588,-0.0447386372134776,"0","0","0","1","0","1","1","0","1","0",0.583561643835616
612,0.834062635837231,1.06633243558808,2.91033535948524,"0","0","1","1","0","1","1","0","1","0",1.34520547945205
615,-0.542481871573666,0.713531441735897,0.798752628501891,"0","0","0","0","1","1","0","0","1","0",0.213698630136986
624,-0.281888813377839,1.06633243558808,-0.10624933350353,"0","0","0","0","1","1","1","0","0","0",0.93972602739726
626,-0.288633574884084,1.53673376072433,-0.38443523511339,"0","0","0","0","1","1","1","0","1","0",1.83013698630137
627,-0.490363259934501,0.125529785315588,0.149163258615449,"0","0","1","0","1","1","0","0","1","0",0.402739726027397
628,-0.754635278951916,-0.658472423244824,0.0862489880036378,"0","0","0","0","1","1","1","0","0","0",0.438356164383562
632,-0.791424887167797,-0.070470766824515,-0.542495406482629,"0","0","0","0","1","1","1","0","0","0",0.386301369863014
635,0.101336272204259,0.321530337455691,-0.270543398031572,"1","1","0","0","1","1","0","0","0","0",0.545205479452055
637,2.25046255214867,-0.658472423244824,-0.637331509304172,"0","0","0","0","1","1","1","1","0","0",2.01917808219178
639,-0.47196845582656,0.125529785315588,-0.257987098017999,"0","0","1","0","1","1","1","0","1","0",0.66027397260274
641,-0.114496095995579,0.595931110451835,-0.0759017806006366,"0","0","1","0","1","1","1","0","1","0",0.706849315068493
644,-0.261654528859105,0.125529785315588,-0.631308784534318,"0","0","0","0","1","1","1","0","1","0",0.86027397260274
646,3.06535237413044,0.595931110451835,0.269206797566959,"0","0","0","0","1","1","1","0","0","0",0.780821917808219
648,-0.581110960200342,0.125529785315588,-0.447659303661086,"0","0","0","1","0","1","1","1","1","0",0.172602739726027
649,-0.573753038557165,-0.266471318964618,-0.0785951259207685,"0","0","0","1","0","1","0","0","0","0",1.55068493150685
651,0.220902498905873,1.53673376072433,-0.0995728718648938,"0","0","0","0","1","1","1","0","0","0",0.958904109589041
652,-0.34994958857722,-1.7560755152294,-0.555772460877645,"0","0","1","0","1","1","0","0","0","0",0.536986301369863
654,-0.326649503373829,2.00713508586058,-0.144172394299809,"0","0","0","0","1","1","1","0","0","0",2.80821917808219
655,-0.0801591283274229,-1.24647407966513,-0.153743253796559,"1","0","1","0","1","1","0","0","0","0",0.926027397260274
656,0.199441894113276,-0.815272864956907,-0.603228446729545,"1","0","1","0","1","1","0","0","0","0",0.561643835616438
657,-0.581110960200342,0.125529785315588,0.437465011192941,"0","1","0","0","1","1","1","0","0","0",0.432876712328767
658,-0.490363259934501,1.53673376072433,-0.58018327374391,"0","0","0","0","1","1","1","0","0","0",0.561643835616438
660,2.35715241597472,0.595931110451835,0.0201861587781509,"0","0","1","0","1","1","1","0","0","0",0.638356164383562
661,-0.775482723607582,-0.658472423244824,-0.000981259371617562,"0","1","1","0","1","1","0","0","0","0",0.117808219178082
662,0.0277570557724959,-0.462471871104721,0.184575059409014,"0","0","1","0","1","1","1","0","0","0",1.35068493150685
663,-0.539416070889009,-1.7560755152294,-0.563359349103368,"0","0","0","1","0","1","1","0","0","0",0.956164383561644
666,0.0866204289179062,0.125529785315588,-0.450371616201782,"0","0","0","1","0","1","1","0","0","0",1.82191780821918
669,-0.601345244719076,1.06633243558808,0.816809422479113,"0","1","0","0","1","1","0","0","0","0",1.59178082191781
670,-0.723364111968417,-0.854472975384927,-0.384441557520245,"0","1","1","0","1","1","1","0","1","0",0.186301369863014
678,0.0510571409758875,-0.423271760676701,0.175546662420403,"0","0","1","1","1","1","0","1","0","0",0.482191780821918
679,0.276086911229696,0.0471295644595468,-0.409724862532468,"0","0","0","0","1","1","0","1","1","0",0.561643835616438
680,1.16884807060175,0.125529785315588,-0.499155307493184,"0","0","0","0","1","1","1","0","0","0",0.232876712328767
682,-0.682282382794016,0.125529785315588,-0.321223811379404,"0","0","1","0","1","1","1","0","0","0",0.895890410958904
683,-0.629550611017919,-0.344871539820659,-0.255843802094233,"0","0","0","1","1","1","0","1","1","0",0.898630136986301
686,-0.0415300397007474,0.125529785315588,-0.631375802046979,"1","0","0","0","1","1","0","0","0","0",1.68219178082192
688,-0.26410716940683,1.18393276687214,-0.241504583347615,"1","0","0","0","1","1","0","0","0","0",1.81643835616438
689,-0.719071991009897,-0.658472423244824,3.9148014261299,"0","1","0","0","1","1","1","0","0","0",0.23013698630137
690,-0.631390091428713,0.125529785315588,-0.00944063974329917,"1","0","0","0","1","1","0","0","0","0",0.898630136986301
692,-0.288633574884084,1.06633243558808,-0.0869027685279357,"0","0","0","0","1","1","1","0","0","0",1.62739726027397
696,-0.70251666731275,0.909531993876,0.827791443185848,"0","0","1","0","1","1","1","0","0","0",1.6986301369863
701,3.44121953806936,1.06633243558808,-0.610246318338339,"0","0","0","0","1","1","1","0","0","0",0.194520547945205
702,-0.054406402576306,-0.070470766824515,-0.707396422068728,"1","0","1","0","1","1","0","0","0","0",1.40821917808219
703,0.49498508011419,0.595931110451835,-0.50186762003388,"0","0","0","0","1","1","1","0","0","0",0.213698630136986
704,-0.74727735730874,-1.44247463180524,-0.472980543114438,"0","0","0","1","0","1","1","0","1","0",0.824657534246575
706,-0.658982297590624,-0.501671981532742,-0.564155972367069,"0","0","0","0","1","1","1","0","1","0",0.202739726027397
707,-0.651011215810516,-0.344871539820659,-0.359158252508022,"0","0","0","0","1","1","1","0","1","0",0.202739726027397
709,-0.400841879942523,0.125529785315588,0.00377951299002389,"0","0","1","1","1","1","1","1","0","0",1.50958904109589
715,-0.504465943083922,-0.266471318964618,1.77713876687062,"0","1","1","0","1","1","0","0","1","0",0.191780821917808
717,-0.495268541029952,0.125529785315588,1.0697183414836,"0","0","0","1","1","1","1","0","0","0",0.279452054794521
718,0.498664040935778,0.595931110451835,-0.447659303661086,"0","0","0","0","1","1","1","0","1","0",1.22465753424658
719,-0.221799119958566,-1.05047352752503,-0.612863794776214,"0","0","1","1","1","1","1","0","0","0",0.608219178082192
720,2.41724210939399,0.595931110451835,0.305760846532285,"0","0","1","1","1","1","1","1","0","0",1.85479452054795
721,-0.617287408279292,-0.658472423244824,-0.352823200839543,"0","0","1","1","1","1","1","0","1","0",1.70684931506849
722,-0.344431147344838,-1.7560755152294,-0.638943723052138,"1","0","0","0","1","1","0","0","0","0",1.92876712328767
724,-0.836798737300718,-0.344871539820659,-0.504560965354012,"0","0","0","0","1","1","1","0","1","0",1.63287671232877
726,0.0584150626190638,-0.266471318964618,5.50406483721332,"0","0","0","1","1","1","1","1","1","0",0.917808219178082
729,-0.696385065943437,0.125529785315588,-0.0683148923749132,"0","0","0","1","0","1","1","0","1","0",1.26575342465753
731,1.39755680167715,0.595931110451835,-0.447659303661086,"0","0","0","0","1","1","1","0","0","0",2.21369863013699
732,-0.762606360732023,-0.658472423244824,1.7019527045537,"0","0","0","1","0","1","1","0","1","0",1.22191780821918
733,2.53435569554788,-0.658472423244824,0.121357313268173,"0","1","0","1","1","1","1","1","1","0",0.605479452054794
736,0.552008972848806,2.00713508586058,-0.39075764196816,"0","0","0","0","1","1","0","0","0","0",0.372602739726027
737,-0.0445958403854042,0.125529785315588,-0.113456877317968,"0","1","1","1","1","1","1","1","1","0",0.249315068493151
738,1.82554257725523,-0.658472423244824,-0.510896017022491,"0","0","1","0","1","1","0","0","1","0",0.402739726027397
740,-0.660208617864487,-0.815272864956907,-0.360410089065266,"0","0","0","0","1","1","0","0","0","0",1.86301369863014
742,-0.463384213909521,0.125529785315588,0.527786915520178,"0","0","0","0","1","1","1","0","0","0",0.484931506849315
743,0.192697132607031,2.00713508586058,-0.448361090821965,"1","0","0","0","1","1","0","0","0","0",0.742465753424657
745,-0.229157041601743,1.06633243558808,0.212058562006697,"0","0","0","1","1","1","1","1","0","0",0.536986301369863
746,-0.107138174352403,-1.44247463180524,-0.378144440292895,"1","0","0","0","1","1","0","0","0","0",0.191780821917808
753,-0.768737962101337,-0.344871539820659,-0.291748750622469,"1","0","1","0","1","1","0","0","0","0",1.12328767123288
754,-0.78345380538769,-0.344871539820659,-0.295826703043795,"1","0","0","0","1","1","0","0","0","0",1.12328767123288
755,-0.771190602649062,-0.344871539820659,-0.414276995467903,"1","0","0","0","1","1","0","0","0","0",1.12328767123288
756,-0.338912706112456,0.125529785315588,0.778874981350496,"0","0","0","1","1","1","1","1","1","0",1.21643835616438
757,-0.496494861303814,3.65353972383744,-0.194769351877159,"0","0","0","0","1","1","1","0","0","0",0.616438356164384
758,0.456355991487515,0.125529785315588,-0.447659303661086,"0","0","0","0","1","1","1","0","0","0",0.227397260273973
760,-0.742372076213289,1.77193442329245,-0.496613699937566,"1","0","0","0","1","1","0","0","0","0",0.158904109589041
761,-0.0672827654518645,0.595931110451835,0.101745207204678,"1","0","0","0","1","1","0","0","0","0",0.380821917808219
762,0.00997541180148658,-1.05047352752503,1.93462359921608,"0","0","0","0","1","1","1","0","0","0",0.128767123287671
763,2.58279534636546,0.595931110451835,-0.398875612369684,"1","0","0","0","1","1","0","0","0","0",0.158904109589041
773,0.098270471519602,0.595931110451835,-0.424329622366986,"1","0","0","0","1","1","0","0","0","0",0.254794520547945
775,-0.418623523913532,0.125529785315588,-0.551447934588982,"1","0","0","0","1","1","0","0","0","0",0.213698630136986
776,-0.717845670736034,1.45833353986829,-0.41461840543806,"0","0","0","0","1","1","1","0","0","0",0.515068493150685
794,-0.467676334868041,0.595931110451835,-0.786375928498509,"0","0","0","0","1","1","1","0","1","0",0.528767123287671
795,-0.335846905427799,-0.658472423244824,1.3698177052521,"0","0","1","0","1","1","1","0","1","0",2.82465753424658
796,-0.470128975415766,0.595931110451835,0.500701724554346,"0","0","1","0","1","1","1","0","1","0",0.854794520547945
798,1.28044321552326,0.125529785315588,0.1023711254833,"0","0","0","1","0","1","1","0","1","0",2.58630136986301
801,-0.790811727030866,0.595931110451835,-0.257987098017999,"0","0","0","1","0","1","1","0","1","0",2.15616438356164
802,0.00997541180148658,-1.05047352752503,2.3341870676238,"0","0","0","0","1","1","1","0","1","0",1.3041095890411
803,-0.703742987586613,0.517530889595794,0.679866090004805,"0","0","1","0","1","1","0","0","1","0",2.11780821917808
804,-0.681669222657084,-0.501671981532742,-0.479277660341788,"0","0","1","0","1","1","1","0","1","0",0.197260273972603
806,-0.659595457727555,-0.815272864956907,0.618639902023217,"0","0","0","0","1","1","1","0","1","0",1.05205479452055
